u_level,variant,p_K,p_beat_cv,p_view_over,estimator,metric,value,mcse,n
base,mean/triggered,3,0.2,False,A2,rmse_mm,2.4387110113441923,0.00683329934561748,100000
base,mean/triggered,3,0.2,False,A3,bias_mm,0.2869088589074395,0.006552194017698045,100000
base,mean/triggered,3,0.2,False,A3,rmse_mm,2.0917453015673133,0.006930838104559792,100000
base,mean/triggered,3,0.2,False,A5,bias_mm,-1.500737531050125,0.0064937976002773295,100000
base,mean/triggered,3,0.2,False,A5,rmse_mm,2.5434448480421024,0.007608323812839697,100000
base,mean/triggered,3,0.2,False,A6,bias_mm,-0.4601719462733965,0.008719208898645435,100000
base,mean/triggered,3,0.2,False,A6,rmse_mm,2.795378789601689,0.008927273615313399,100000
base,mean/triggered,3,0.2,False,A7,bias_mm,0.11195297439651833,0.0057203831401997545,100000
base,mean/triggered,3,0.2,False,A7,rmse_mm,1.8123959481198135,0.005386534607429157,100000
base,mean/triggered,3,0.2,False,A4,bias_mm,0.26366349227673985,0.0065538926447926615,100000
base,mean/triggered,3,0.2,False,A4,rmse_mm,2.0892166866070885,0.006919322771264034,100000
base,mean/triggered,3,0.2,True,A1,bias_mm,-0.3518269426953377,0.007132668542602553,100000
base,mean/triggered,3,0.2,True,A1,rmse_mm,2.282811287975643,0.007261429322232438,100000
base,mean/triggered,3,0.2,True,A2,bias_mm,-1.3133759075498954,0.006141566506918652,100000
base,mean/triggered,3,0.2,True,A2,rmse_mm,2.344526065452003,0.006765511219817223,100000
base,mean/triggered,3,0.2,True,A3,bias_mm,0.5633603666585141,0.007041910404506353,100000
base,mean/triggered,3,0.2,True,A3,rmse_mm,2.29699271412187,0.008423539244233556,100000
base,mean/triggered,3,0.2,True,A5,bias_mm,-1.300697074513073,0.006597701295286009,100000
base,mean/triggered,3,0.2,True,A5,rmse_mm,2.458604398468032,0.007516640677597797,100000
base,mean/triggered,3,0.2,True,A6,bias_mm,-0.3689513999048803,0.00892108903292587,100000
base,mean/triggered,3,0.2,True,A6,rmse_mm,2.845106061819359,0.010328031799262007,100000
base,mean/triggered,3,0.2,True,A7,bias_mm,0.11802592618732588,0.0056978427311290564,100000
base,mean/triggered,3,0.2,True,A7,rmse_mm,1.8056685279166305,0.005491084961337077,100000
base,mean/triggered,3,0.2,True,A4,bias_mm,0.4057079918192309,0.006811866302735672,100000
base,mean/triggered,3,0.2,True,A4,rmse_mm,2.1919636917015857,0.0076046554739298035,100000
base,mean/triggered,3,0.25,False,A1,bias_mm,-0.4841561100689807,0.007749885131537484,100000
base,mean/triggered,3,0.25,False,A1,rmse_mm,2.498083071757253,0.0075163468794915145,100000
base,mean/triggered,3,0.25,False,A2,bias_mm,-1.5440325979175797,0.006257012834658444,100000
base,mean/triggered,3,0.25,False,A2,rmse_mm,2.509784547432418,0.006923730793869075,100000
base,mean/triggered,3,0.25,False,A3,bias_mm,0.4421938651924389,0.0072458450045273,100000
base,mean/triggered,3,0.25,False,A3,rmse_mm,2.333604485577477,0.008058830807318305,100000
base,mean/triggered,3,0.25,False,A5,bias_mm,-1.5665069724204843,0.006810039291988862,100000
base,mean/triggered,3,0.25,False,A5,rmse_mm,2.662998541841518,0.007659848216670292,100000
base,mean/triggered,3,0.25,False,A6,bias_mm,-0.4666236519822257,0.01005714658462064,100000
base,mean/triggered,3,0.25,False,A6,rmse_mm,3.2143827134998197,0.011460593836005372,100000
base,mean/triggered,3,0.25,False,A7,bias_mm,0.09081268187625009,0.006084739817227701,100000
base,mean/triggered,3,0.25,False,A7,rmse_mm,1.926295871216707,0.005849839235344751,100000
base,mean/triggered,3,0.25,False,A4,bias_mm,0.4019390445170264,0.007252172517141738,100000
base,mean/triggered,3,0.25,False,A4,rmse_mm,2.328283278155739,0.007960505550523175,100000
base,mean/triggered,3,0.25,True,A1,bias_mm,-0.3967305092922922,0.007956860054622528,100000
base,mean/triggered,3,0.25,True,A1,rmse_mm,2.5472522408010865,0.008016538761269358,100000
base,mean/triggered,3,0.25,True,A2,bias_mm,-1.3461410209904952,0.00640010427975563,100000
base,mean/triggered,3,0.25,True,A2,rmse_mm,2.4306764832517667,0.007045607766884406,100000
base,mean/triggered,3,0.25,True,A3,bias_mm,0.7143798471834313,0.007761604438563852,100000
base,mean/triggered,3,0.25,True,A3,rmse_mm,2.556272416944597,0.009690103783524778,100000
base,mean/triggered,3,0.25,True,A5,bias_mm,-1.380470256748174,0.0069322626390568715,100000
base,mean/triggered,3,0.25,True,A5,rmse_mm,2.590613171275759,0.0076825143886179925,100000
base,mean/triggered,3,0.25,True,A6,bias_mm,-0.37345071733684615,0.010346300129112888,100000
base,mean/triggered,3,0.25,True,A6,rmse_mm,3.2930154916916474,0.013117818278313476,100000
base,mean/triggered,3,0.25,True,A7,bias_mm,0.07889617347016924,0.006034852949204609,100000
base,mean/triggered,3,0.25,True,A7,rmse_mm,1.910008690710719,0.00579333227931164,100000
base,mean/triggered,3,0.25,True,A4,bias_mm,0.5099291961968406,0.007535297370781665,100000
base,mean/triggered,3,0.25,True,A4,rmse_mm,2.4368097281155126,0.008806420485556772,100000
base,mean/triggered,3,0.3,False,A1,bias_mm,-0.5274598469009885,0.00865929632713351,100000
base,mean/triggered,3,0.3,False,A1,rmse_mm,2.7886341091636107,0.008992741108736645,100000
base,mean/triggered,3,0.3,False,A2,bias_mm,-1.5915894866441307,0.006590432595981293,100000
base,mean/triggered,3,0.3,False,A2,rmse_mm,2.622306969142171,0.007248504812564929,100000
base,mean/triggered,3,0.3,False,A3,bias_mm,0.5832809901189429,0.008091582116905761,100000
base,mean/triggered,3,0.3,False,A3,rmse_mm,2.6244087629780335,0.009680532090119248,100000
base,mean/triggered,3,0.3,False,A5,bias_mm,-1.6584612109245533,0.007222979188240022,100000
base,mean/triggered,3,0.3,False,A5,rmse_mm,2.8226909593662275,0.007986268775748415,100000
base,mean/triggered,3,0.3,False,A6,bias_mm,-0.4684338482328736,0.011548731524404124,100000
base,mean/triggered,3,0.3,False,A6,rmse_mm,3.6819311345063204,0.014212857385491464,100000
base,mean/triggered,3,0.3,False,A7,bias_mm,0.03766025695572996,0.006503060392771088,100000
base,mean/triggered,3,0.3,False,A7,rmse_mm,2.0567827917313743,0.006364132526457096,100000
base,mean/triggered,3,0.3,False,A4,bias_mm,0.5298740490131356,0.008110530180470407,100000
base,mean/triggered,3,0.3,False,A4,rmse_mm,2.6189254872847947,0.009620985622288287,100000
base,mean/triggered,3,0.3,True,A1,bias_mm,-0.4370453075425709,0.008857466309495821,100000
base,mean/triggered,3,0.3,True,A1,rmse_mm,2.8348546856092836,0.00951452978486177,100000
base,mean/triggered,3,0.3,True,A2,bias_mm,-1.3841004601331632,0.00672774406795298,100000
base,mean/triggered,3,0.3,True,A2,rmse_mm,2.5380982734299793,0.0072712246653901524,100000
base,mean/triggered,3,0.3,True,A3,bias_mm,0.8524967391711983,0.008598977369174827,100000
base,mean/triggered,3,0.3,True,A3,rmse_mm,2.8497224298945003,0.011540588055535428,100000
base,mean/triggered,3,0.3,True,A5,bias_mm,-1.461102592248404,0.007325671649502554,100000
base,mean/triggered,3,0.3,True,A5,rmse_mm,2.738852612179494,0.007926057349612334,100000
base,mean/triggered,3,0.3,True,A6,bias_mm,-0.37049133731852407,0.01168261840311243,100000
base,mean/triggered,3,0.3,True,A6,rmse_mm,3.712880906079461,0.014209420594735452,100000
base,mean/triggered,3,0.3,True,A7,bias_mm,0.029670471148496413,0.00646659653098774,100000
base,mean/triggered,3,0.3,True,A7,rmse_mm,2.0451223898451034,0.0063703608610425014,100000
base,mean/triggered,3,0.3,True,A4,bias_mm,0.6176331717572768,0.0083612620709846,100000
base,mean/triggered,3,0.3,True,A4,rmse_mm,2.7152294868242914,0.01038710414712599,100000
base,mean/triggered,4,0.05,False,A1,bias_mm,-0.42245352003328623,0.005093543585550647,100000
base,mean/triggered,4,0.05,False,A1,rmse_mm,1.6651905771390463,0.00455216488871677,100000
base,mean/triggered,4,0.05,False,A2,bias_mm,-1.7530578652780917,0.005497085723639454,100000
base,mean/triggered,4,0.05,False,A2,rmse_mm,2.468800681781743,0.006442739058904816,100000
base,mean/triggered,4,0.05,False,A3,bias_mm,-0.0288225136807259,0.004907283311961665,100000
base,mean/triggered,4,0.05,False,A3,rmse_mm,1.5520791237082976,0.004426242383256249,100000
base,mean/triggered,4,0.05,False,A5,bias_mm,-1.5884837073280969,0.005596154723551422,100000
base,mean/triggered,4,0.05,False,A5,rmse_mm,2.378012603097766,0.006701202690878716,100000
base,mean/triggered,4,0.05,False,A6,bias_mm,-0.45796355548284234,0.005763992614435088,100000
base,mean/triggered,4,0.05,False,A6,rmse_mm,1.8793771522677005,0.004965665342722428,100000
base,mean/triggered,4,0.05,False,A7,bias_mm,0.14348931854670674,0.005095409576469025,100000
base,mean/triggered,4,0.05,False,A7,rmse_mm,1.6176783044027856,0.0046818725682807785,100000
base,mean/triggered,4,0.05,False,A4,bias_mm,-0.029897714016590735,0.004906476156826611,100000
base,mean/triggered,4,0.05,False,A4,rmse_mm,1.551844266524816,0.004421633513767122,100000
base,mean/triggered,4,0.05,True,A1,bias_mm,-0.338030132203831,0.005343882616114211,100000
base,mean/triggered,4,0.05,True,A1,rmse_mm,1.723352533487299,0.005334295470204252,100000
base,mean/triggered,4,0.05,True,A2,bias_mm,-1.5094721995296536,0.005632657717236583,100000
base,mean/triggered,4,0.05,True,A2,rmse_mm,2.3347714856650135,0.006475969518423316,100000
base,mean/triggered,4,0.05,True,A3,bias_mm,0.323926224069052,0.005710412919207684,100000
base,mean/triggered,4,0.05,True,A3,rmse_mm,1.8346054509374294,0.007109701066877668,100000
base,mean/triggered,4,0.05,True,A5,bias_mm,-1.376570423623721,0.0056702587048058795,100000
base,mean/triggered,4,0.05,True,A5,rmse_mm,2.2605524451568244,0.0066434523463942885,100000
base,mean/triggered,4,0.05,True,A6,bias_mm,-0.3671092158311886,0.0059670383846262024,100000
base,mean/triggered,4,0.05,True,A6,rmse_mm,1.9223132624942678,0.005603667369030969,100000
base,mean/triggered,4,0.05,True,A7,bias_mm,0.1303207935129936,0.004992286018138385,100000
base,mean/triggered,4,0.05,True,A7,rmse_mm,1.5840614113702067,0.004526395205009725,100000
base,mean/triggered,4,0.05,True,A4,bias_mm,0.21670955994917698,0.005383062849132263,100000
base,mean/triggered,4,0.05,True,A4,rmse_mm,1.7160042598369398,0.0059336719564072595,100000
base,mean/triggered,4,0.1,False,A1,bias_mm,-0.41246896997808014,0.005484128746135892,100000
base,mean/triggered,4,0.1,False,A1,rmse_mm,1.782601297527318,0.0048344244102640575,100000
base,mean/triggered,4,0.1,False,A2,bias_mm,-1.7402349270031185,0.005586912058188007,100000
base,mean/triggered,4,0.1,False,A2,rmse_mm,2.479867944501856,0.006524331404248761,100000
base,mean/triggered,4,0.1,False,A3,bias_mm,0.11399295262964733,0.005230189267158412,100000
base,mean/triggered,4,0.1,False,A3,rmse_mm,1.657846499347681,0.004801724093508035,100000
base,mean/triggered,4,0.1,False,A5,bias_mm,-1.608012274447801,0.005709263101679851,100000
base,mean/triggered,4,0.1,False,A5,rmse_mm,2.4176929903339524,0.0068038155395844626,100000
base,mean/triggered,4,0.1,False,A6,bias_mm,-0.45226579218051743,0.006434427417541012,100000
base,mean/triggered,4,0.1,False,A6,rmse_mm,2.0843916532362217,0.005659583195738759,100000
base,mean/triggered,4,0.1,False,A7,bias_mm,0.15815272836580296,0.005171892815774764,100000
base,mean/triggered,4,0.1,False,A7,rmse_mm,1.6431168755753531,0.004724827732087718,100000
base,mean/triggered,4,0.1,False,A4,bias_mm,0.10863894907537722,0.005228751597399961,100000
base,mean/triggered,4,0.1,False,A4,rmse_mm,1.657033315339254,0.004794827680309608,100000
base,mean/triggered,4,0.1,True,A1,bias_mm,-0.3182501857448168,0.005743110274542292,100000
base,mean/triggered,4,0.1,True,A1,rmse_mm,1.84379547671815,0.005620538493564457,100000
base,mean/triggered,4,0.1,True,A2,bias_mm,-1.4893425403307585,0.005716340424135952,100000
base,mean/triggered,4,0.1,True,A2,rmse_mm,2.342170640741642,0.006584163307909305,100000
base,mean/triggered,4,0.1,True,A3,bias_mm,0.4720533999411087,0.006000845647958875,100000
base,mean/triggered,4,0.1,True,A3,rmse_mm,1.955457299792089,0.007371239282369189,100000
base,mean/triggered,4,0.1,True,A5,bias_mm,-1.3854999218944193,0.005793190115474269,100000
base,mean/triggered,4,0.1,True,A5,rmse_mm,2.296885204776374,0.006824487375392705,100000
base,mean/triggered,4,0.1,True,A6,bias_mm,-0.36877809609350676,0.0066763015806025365,100000
base,mean/triggered,4,0.1,True,A6,rmse_mm,2.1431875771082542,0.006415001854779999,100000
base,mean/triggered,4,0.1,True,A7,bias_mm,0.1517467053372082,0.005119693945453508,100000
base,mean/triggered,4,0.1,True,A7,rmse_mm,1.626077323138704,0.004762785084048024,100000
base,mean/triggered,4,0.1,True,A4,bias_mm,0.3356201349773848,0.005660572792385987,100000
base,mean/triggered,4,0.1,True,A4,rmse_mm,1.8212131305006423,0.006305320043256761,100000
base,mean/triggered,4,0.15,False,A1,bias_mm,-0.4194157062242104,0.006158627028826866,100000
base,mean/triggered,4,0.15,False,A1,rmse_mm,1.9921697452677964,0.0057728198236498135,100000
base,mean/triggered,4,0.15,False,A2,bias_mm,-1.7440179391999808,0.005741418723340686,100000
base,mean/triggered,4,0.15,False,A2,rmse_mm,2.5175294445219683,0.006824331338049879,100000
base,mean/triggered,4,0.15,False,A3,bias_mm,0.2946643230434515,0.005778422448649684,100000
base,mean/triggered,4,0.15,False,A3,rmse_mm,1.850894452045962,0.005896374583661478,100000
base,mean/triggered,4,0.15,False,A5,bias_mm,-1.6591981883080775,0.005897855943754981,100000
base,mean/triggered,4,0.15,False,A5,rmse_mm,2.496272083869999,0.007068913086436734,100000
base,mean/triggered,4,0.15,False,A6,bias_mm,-0.4605556332502537,0.007479358961170479,100000
base,mean/triggered,4,0.15,False,A6,rmse_mm,2.4095926206544105,0.007430140935811558,100000
base,mean/triggered,4,0.15,False,A7,bias_mm,0.1538974660551631,0.0053732094904409555,100000
base,mean/triggered,4,0.15,False,A7,rmse_mm,1.7061047979225799,0.005044487217755937,100000
base,mean/triggered,4,0.15,False,A4,bias_mm,0.28077385454439646,0.005773938664846113,100000
base,mean/triggered,4,0.15,False,A4,rmse_mm,1.8473325064991697,0.00587429011486516,100000
base,mean/triggered,4,0.15,True,A1,bias_mm,-0.3331771197858205,0.006385087346774336,100000
base,mean/triggered,4,0.15,True,A1,rmse_mm,2.0464359912790147,0.00634237037825152,100000
base,mean/triggered,4,0.15,True,A2,bias_mm,-1.4939148569971128,0.0058186095044012905,100000
base,mean/triggered,4,0.15,True,A2,rmse_mm,2.370099027511518,0.006638999432254232,100000
base,mean/triggered,4,0.15,True,A3,bias_mm,0.6474305077793658,0.006480924159353767,100000
base,mean/triggered,4,0.15,True,A3,rmse_mm,2.149270121682015,0.00831804756117999,100000
base,mean/triggered,4,0.15,True,A5,bias_mm,-1.432821835721448,0.005935191964756601,100000
base,mean/triggered,4,0.15,True,A5,rmse_mm,2.3612694789599207,0.006834141777007625,100000
base,mean/triggered,4,0.15,True,A6,bias_mm,-0.3778543776760802,0.0076842062399374075,100000
base,mean/triggered,4,0.15,True,A6,rmse_mm,2.459149738729372,0.0077143715248243466,100000
base,mean/triggered,4,0.15,True,A7,bias_mm,0.14549248407059195,0.005276691912054429,100000
base,mean/triggered,4,0.15,True,A7,rmse_mm,1.674959095893855,0.004824552742511181,100000
base,mean/triggered,4,0.15,True,A4,bias_mm,0.47441968369336707,0.006119088621100375,100000
base,mean/triggered,4,0.15,True,A4,rmse_mm,1.9923255628330856,0.0068334813408763885,100000
base,mean/triggered,4,0.2,False,A1,bias_mm,-0.4539155765484079,0.0069192063519191264,100000
base,mean/triggered,4,0.2,False,A1,rmse_mm,2.2346214733731826,0.006713070795139917,100000
base,mean/triggered,4,0.2,False,A2,bias_mm,-1.766209430923799,0.00590791468729555,100000
base,mean/triggered,4,0.2,False,A2,rmse_mm,2.570954384205302,0.006886744620484909,100000
base,mean/triggered,4,0.2,False,A3,bias_mm,0.4875851786788048,0.006436296412811202,100000
base,mean/triggered,4,0.2,False,A3,rmse_mm,2.0929140049013872,0.007163015333029146,100000
base,mean/triggered,4,0.2,False,A5,bias_mm,-1.7311023078494912,0.006102517927232679,100000
base,mean/triggered,4,0.2,False,A5,rmse_mm,2.5924410243506806,0.0071589003027354775,100000
base,mean/triggered,4,0.2,False,A6,bias_mm,-0.4761765336150142,0.008698688311820314,100000
base,mean/triggered,4,0.2,False,A6,rmse_mm,2.791663708007682,0.009081529572792407,100000
base,mean/triggered,4,0.2,False,A7,bias_mm,0.13417154424864072,0.005595966685495012,100000
base,mean/triggered,4,0.2,False,A7,rmse_mm,1.774670392765914,0.005286859988062444,100000
base,mean/triggered,4,0.2,False,A4,bias_mm,0.46060562647988196,0.006431386717562131,100000
base,mean/triggered,4,0.2,False,A4,rmse_mm,2.0852792838114693,0.007105571076162194,100000
base,mean/triggered,4,0.2,True,A1,bias_mm,-0.35730591751522595,0.007114970050386724,100000
base,mean/triggered,4,0.2,True,A1,rmse_mm,2.2781344950820146,0.0072380618091563605,100000
base,mean/triggered,4,0.2,True,A2,bias_mm,-1.5126686831571843,0.00597794434896041,100000
base,mean/triggered,4,0.2,True,A2,rmse_mm,2.421097410909487,0.006637475428487067,100000
base,mean/triggered,4,0.2,True,A3,bias_mm,0.8362130101531137,0.0071133934763468526,100000
base,mean/triggered,4,0.2,True,A3,rmse_mm,2.399841301610583,0.00922448918970232,100000
base,mean/triggered,4,0.2,True,A5,bias_mm,-1.4959856985054285,0.006141792452402224,100000
base,mean/triggered,4,0.2,True,A5,rmse_mm,2.4515499059486308,0.006886423565075709,100000
base,mean/triggered,4,0.2,True,A6,bias_mm,-0.3736686312218475,0.008843882091522096,100000
base,mean/triggered,4,0.2,True,A6,rmse_mm,2.821519994007359,0.009437681782016876,100000
base,mean/triggered,4,0.2,True,A7,bias_mm,0.12731727885013897,0.005511698570289388,100000
base,mean/triggered,4,0.2,True,A7,rmse_mm,1.747587315027688,0.005289368909168016,100000
base,mean/triggered,4,0.2,True,A4,bias_mm,0.6168431707142954,0.006736744818796569,100000
base,mean/triggered,4,0.2,True,A4,rmse_mm,2.217842011705152,0.00803528125062933,100000
base,mean/triggered,4,0.25,False,A1,bias_mm,-0.4816006940597444,0.007808377089114559,100000
base,mean/triggered,4,0.25,False,A1,rmse_mm,2.5157411501080507,0.007580202476000881,100000
base,mean/triggered,4,0.25,False,A2,bias_mm,-1.7980389087350996,0.006177613667593021,100000
base,mean/triggered,4,0.25,False,A2,rmse_mm,2.655032357056669,0.007826034652852816,100000
base,mean/triggered,4,0.25,False,A3,bias_mm,0.6860892650422887,0.007205574156280462,100000
base,mean/triggered,4,0.25,False,A3,rmse_mm,2.3796420847415343,0.008271900002973358,100000
base,mean/triggered,4,0.25,False,A5,bias_mm,-1.8118233759815574,0.006430622272977216,100000
base,mean/triggered,4,0.25,False,A5,rmse_mm,2.7235919067697085,0.008485521606210189,100000
base,mean/triggered,4,0.25,False,A6,bias_mm,-0.4654091360583095,0.010127887778334748,100000
base,mean/triggered,4,0.25,False,A6,rmse_mm,3.2363427159171394,0.011757678111601635,100000
base,mean/triggered,4,0.25,False,A7,bias_mm,0.09466468721568987,0.0058749412431151424,100000
base,mean/triggered,4,0.25,False,A7,rmse_mm,1.860220510874064,0.005557168642150479,100000
base,mean/triggered,4,0.25,False,A4,bias_mm,0.6405185541412893,0.007211904823902792,100000
base,mean/triggered,4,0.25,False,A4,rmse_mm,2.3688328614596887,0.008209661447936814,100000
base,mean/triggered,4,0.25,True,A1,bias_mm,-0.39285558729939535,0.00799397746833018,100000
base,mean/triggered,4,0.25,True,A1,rmse_mm,2.5582492421993694,0.008678170616558376,100000
base,mean/triggered,4,0.25,True,A2,bias_mm,-1.5430684103450296,0.006246162159237843,100000
base,mean/triggered,4,0.25,True,A2,rmse_mm,2.506486639982845,0.007058526879299395,100000
base,mean/triggered,4,0.25,True,A3,bias_mm,1.0351760680353792,0.007870234112148603,100000
base,mean/triggered,4,0.25,True,A3,rmse_mm,2.6954751064053553,0.010726568375110311,100000
base,mean/triggered,4,0.25,True,A5,bias_mm,-1.5727069600352919,0.006456672977640551,100000
base,mean/triggered,4,0.25,True,A5,rmse_mm,2.5772520419114775,0.007256035067103152,100000
base,mean/triggered,4,0.25,True,A6,bias_mm,-0.3822692413173432,0.010232014775492024,100000
base,mean/triggered,4,0.25,True,A6,rmse_mm,3.2581340849203375,0.011711475387473762,100000
base,mean/triggered,4,0.25,True,A7,bias_mm,0.09230911169768917,0.005825429802376671,100000
base,mean/triggered,4,0.25,True,A7,rmse_mm,1.8444647664598708,0.005547749930434461,100000
base,mean/triggered,4,0.25,True,A4,bias_mm,0.7667707872040148,0.007510060494312992,100000
base,mean/triggered,4,0.25,True,A4,rmse_mm,2.4955924951652078,0.009790200534794033,100000
base,mean/triggered,4,0.3,False,A1,bias_mm,-0.5353451196176938,0.008651229696399308,100000
base,mean/triggered,4,0.3,False,A1,rmse_mm,2.7876328810138093,0.008745991869454286,100000
base,mean/triggered,4,0.3,False,A2,bias_mm,-1.840572404675487,0.006368676804542056,100000
base,mean/triggered,4,0.3,False,A2,rmse_mm,2.7283091175451264,0.007432400702148619,100000
base,mean/triggered,4,0.3,False,A3,bias_mm,0.872383738065908,0.008017208160312934,100000
base,mean/triggered,4,0.3,False,A3,rmse_mm,2.6811474743836814,0.010011721642064828,100000
base,mean/triggered,4,0.3,False,A5,bias_mm,-1.8992515037597686,0.006643224400335061,100000
base,mean/triggered,4,0.3,False,A5,rmse_mm,2.832023161173655,0.007805417612303791,100000
base,mean/triggered,4,0.3,False,A6,bias_mm,-0.4954479649974461,0.011532691062792774,100000
base,mean/triggered,4,0.3,False,A6,rmse_mm,3.6804391039710187,0.013591738964793057,100000
base,mean/triggered,4,0.3,False,A7,bias_mm,0.04605310773187452,0.006154150619688703,100000
base,mean/triggered,4,0.3,False,A7,rmse_mm,1.9466484017776293,0.00582486476698884,100000
base,mean/triggered,4,0.3,False,A4,bias_mm,0.8111167998912316,0.008014102843140303,100000
base,mean/triggered,4,0.3,False,A4,rmse_mm,2.660907866737283,0.009912861427899924,100000
base,mean/triggered,4,0.3,True,A1,bias_mm,-0.44731568503527147,0.008843948071763155,100000
base,mean/triggered,4,0.3,True,A1,rmse_mm,2.832234957814306,0.009396290305343223,100000
base,mean/triggered,4,0.3,True,A2,bias_mm,-1.5901216692448181,0.006452313673150056,100000
base,mean/triggered,4,0.3,True,A2,rmse_mm,2.5868282633994295,0.0072241234351146585,100000
base,mean/triggered,4,0.3,True,A3,bias_mm,1.2178257453730825,0.008637631694480428,100000
base,mean/triggered,4,0.3,True,A3,rmse_mm,2.990634224769304,0.011817229426048402,100000
base,mean/triggered,4,0.3,True,A5,bias_mm,-1.663148709710369,0.006716632570559585,100000
base,mean/triggered,4,0.3,True,A5,rmse_mm,2.69765339253366,0.007584563263071019,100000
base,mean/triggered,4,0.3,True,A6,bias_mm,-0.38438816539341586,0.011693181561803299,100000
base,mean/triggered,4,0.3,True,A6,rmse_mm,3.71761577290192,0.014380710150893605,100000
base,mean/triggered,4,0.3,True,A7,bias_mm,0.03594055912306026,0.006113153826207805,100000
base,mean/triggered,4,0.3,True,A7,rmse_mm,1.9334733831703732,0.005888250079616545,100000
base,mean/triggered,4,0.3,True,A4,bias_mm,0.9075376674878615,0.008284136420622135,100000
base,mean/triggered,4,0.3,True,A4,rmse_mm,2.772408269815412,0.010790204671858173,100000
base,median/all_higher,1,0.05,False,A1,bias_mm,-0.4200026645197319,0.005081930222581682,100000
base,median/all_higher,1,0.05,False,A1,rmse_mm,1.661017125410752,0.004504463610153025,100000
base,median/all_higher,1,0.05,False,A2,bias_mm,-0.4200026645197319,0.005081930222581682,100000
base,median/all_higher,1,0.05,False,A2,rmse_mm,1.661017125410752,0.004504463610153025,100000
base,median/all_higher,1,0.05,False,A3,bias_mm,-0.4200026645197319,0.005081930222581682,100000
base,median/all_higher,1,0.05,False,A3,rmse_mm,1.661017125410752,0.004504463610153025,100000
base,median/all_higher,1,0.05,False,A5,bias_mm,-0.4200026645197319,0.005081930222581682,100000
base,median/all_higher,1,0.05,False,A5,rmse_mm,1.661017125410752,0.004504463610153025,100000
base,median/all_higher,1,0.05,False,A6,bias_mm,-0.4581562224882587,0.005745325333762009,100000
base,median/all_higher,1,0.05,False,A6,rmse_mm,1.873699664972558,0.0048785873351341455,100000
base,median/all_higher,1,0.05,False,A7,bias_mm,0.10543538334784666,0.005099787747440176,100000
base,median/all_higher,1,0.05,False,A7,rmse_mm,1.6161293633619598,0.004416882205604263,100000
base,median/all_higher,1,0.05,False,A4,bias_mm,-0.4200026645197319,0.005081930222581682,100000
base,median/all_higher,1,0.05,False,A4,rmse_mm,1.661017125410752,0.004504463610153025,100000
base,median/all_higher,1,0.05,True,A1,bias_mm,-0.3122150460189223,0.005323259191580788,100000
base,median/all_higher,1,0.05,True,A1,rmse_mm,1.712062714957344,0.005078182165349365,100000
base,median/all_higher,1,0.05,True,A2,bias_mm,-0.3122150460189223,0.005323259191580788,100000
base,median/all_higher,1,0.05,True,A2,rmse_mm,1.712062714957344,0.005078182165349365,100000
base,median/all_higher,1,0.05,True,A3,bias_mm,-0.3122150460189223,0.005323259191580788,100000
base,median/all_higher,1,0.05,True,A3,rmse_mm,1.712062714957344,0.005078182165349365,100000
base,median/all_higher,1,0.05,True,A5,bias_mm,-0.3122150460189223,0.005323259191580788,100000
base,median/all_higher,1,0.05,True,A5,rmse_mm,1.712062714957344,0.005078182165349365,100000
base,median/all_higher,1,0.05,True,A6,bias_mm,-0.3440110900604794,0.005971738085901394,100000
base,median/all_higher,1,0.05,True,A6,rmse_mm,1.9194982534739016,0.00539486999210374,100000
base,median/all_higher,1,0.05,True,A7,bias_mm,0.1184202748107349,0.005073808395106942,100000
base,median/all_higher,1,0.05,True,A7,rmse_mm,1.6088352249314994,0.004313174773753578,100000
base,median/all_higher,1,0.05,True,A4,bias_mm,-0.3122150460189223,0.005323259191580788,100000
base,median/all_higher,1,0.05,True,A4,rmse_mm,1.712062714957344,0.005078182165349365,100000
base,median/all_higher,1,0.1,False,A1,bias_mm,-0.3504712784663702,0.0055021532259493565,100000
base,median/all_higher,1,0.1,False,A1,rmse_mm,1.7748715039467566,0.004973685710388263,100000
base,median/all_higher,1,0.1,False,A2,bias_mm,-0.3504712784663702,0.0055021532259493565,100000
base,median/all_higher,1,0.1,False,A2,rmse_mm,1.7748715039467566,0.004973685710388263,100000
base,median/all_higher,1,0.1,False,A3,bias_mm,-0.3504712784663702,0.0055021532259493565,100000
base,median/all_higher,1,0.1,False,A3,rmse_mm,1.7748715039467566,0.004973685710388263,100000
base,median/all_higher,1,0.1,False,A5,bias_mm,-0.3504712784663702,0.0055021532259493565,100000
base,median/all_higher,1,0.1,False,A5,rmse_mm,1.7748715039467566,0.004973685710388263,100000
base,median/all_higher,1,0.1,False,A6,bias_mm,-0.38885657355997055,0.006471375429181142,100000
base,median/all_higher,1,0.1,False,A6,rmse_mm,2.083035657554089,0.005835151456985197,100000
base,median/all_higher,1,0.1,False,A7,bias_mm,0.17557355606619948,0.005573179491831889,100000
base,median/all_higher,1,0.1,False,A7,rmse_mm,1.7711092507458817,0.005071209040783843,100000
base,median/all_higher,1,0.1,False,A4,bias_mm,-0.3504712784663702,0.0055021532259493565,100000
base,median/all_higher,1,0.1,False,A4,rmse_mm,1.7748715039467566,0.004973685710388263,100000
base,median/all_higher,1,0.1,True,A1,bias_mm,-0.27341740308104034,0.00573064487185226,100000
