u,view_errors,r_mean,beat_cv,N_beats,cell,axis,t_warn,t_adj,value,mcse,n
low,False,0.8,0.15,7,375,SL,4.0,6.0,0.00702,0.00026402120369394574,100000
low,False,0.8,0.15,10,376,AP,2.0,4.0,0.11527,0.0010098654717337354,100000
low,False,0.8,0.15,10,376,SL,2.0,4.0,0.07816,0.0008488286894303231,100000
low,False,0.8,0.15,10,376,AP,2.0,5.0,0.11801,0.0010202138986506702,100000
low,False,0.8,0.15,10,376,SL,2.0,5.0,0.07922,0.0008540737181297642,100000
low,False,0.8,0.15,10,376,AP,2.0,6.0,0.11866,0.0010226426765982339,100000
low,False,0.8,0.15,10,376,SL,2.0,6.0,0.07948,0.000855353316472205,100000
low,False,0.8,0.15,10,376,AP,3.0,4.0,0.0253,0.0004965874545334387,100000
low,False,0.8,0.15,10,376,SL,3.0,4.0,0.01395,0.0003708826970889853,100000
low,False,0.8,0.15,10,376,AP,3.0,5.0,0.03022,0.0005413571057998592,100000
low,False,0.8,0.15,10,376,SL,3.0,5.0,0.01592,0.0003958099746090288,100000
low,False,0.8,0.15,10,376,AP,3.0,6.0,0.03142,0.0005516591665149777,100000
low,False,0.8,0.15,10,376,SL,3.0,6.0,0.01639,0.00040151423262444884,100000
low,False,0.8,0.15,10,376,AP,4.0,5.0,0.00647,0.0002535377506408069,100000
low,False,0.8,0.15,10,376,SL,4.0,5.0,0.00272,0.0001646997753489664,100000
low,False,0.8,0.15,10,376,AP,4.0,6.0,0.00828,0.00028655613062714255,100000
low,False,0.8,0.15,10,376,SL,4.0,6.0,0.00342,0.00018461591480693098,100000
low,False,0.8,0.15,13,377,AP,2.0,4.0,0.08629,0.0008879416416634598,100000
low,False,0.8,0.15,13,377,SL,2.0,4.0,0.05399,0.0007146683139750916,100000
low,False,0.8,0.15,13,377,AP,2.0,5.0,0.08797,0.0008957191473894036,100000
low,False,0.8,0.15,13,377,SL,2.0,5.0,0.05461,0.0007185245152393897,100000
low,False,0.8,0.15,13,377,AP,2.0,6.0,0.08824,0.0008969598787013832,100000
low,False,0.8,0.15,13,377,SL,2.0,6.0,0.05469,0.0007190201937358922,100000
low,False,0.8,0.15,13,377,AP,3.0,4.0,0.01689,0.0004074889924893677,100000
low,False,0.8,0.15,13,377,SL,3.0,4.0,0.00803,0.00028223251230147104,100000
low,False,0.8,0.15,13,377,AP,3.0,5.0,0.0198,0.0004405446628890197,100000
low,False,0.8,0.15,13,377,SL,3.0,5.0,0.00917,0.00030142845088013836,100000
low,False,0.8,0.15,13,377,AP,3.0,6.0,0.0202,0.00044488155727114606,100000
low,False,0.8,0.15,13,377,SL,3.0,6.0,0.00932,0.00030386078391263325,100000
low,False,0.8,0.15,13,377,AP,4.0,5.0,0.00392,0.00019760145748450337,100000
low,False,0.8,0.15,13,377,SL,4.0,5.0,0.00156,0.00012480249997496044,100000
low,False,0.8,0.15,13,377,AP,4.0,6.0,0.00462,0.00021444476211835998,100000
low,False,0.8,0.15,13,377,SL,4.0,6.0,0.00179,0.0001336710851306295,100000
low,False,0.8,0.2,1,378,AP,2.0,4.0,0.35228,0.0015105588422832127,100000
low,False,0.8,0.2,1,378,SL,2.0,4.0,0.34035,0.0014983720415837985,100000
low,False,0.8,0.2,1,378,AP,2.0,5.0,0.41606,0.0015586984198362427,100000
low,False,0.8,0.2,1,378,SL,2.0,5.0,0.39074,0.0015429266100498754,100000
low,False,0.8,0.2,1,378,AP,2.0,6.0,0.44959,0.0015730824260031641,100000
low,False,0.8,0.2,1,378,SL,2.0,6.0,0.41412,0.0015576412475278125,100000
low,False,0.8,0.2,1,378,AP,3.0,4.0,0.16735,0.0011804405004065218,100000
low,False,0.8,0.2,1,378,SL,3.0,4.0,0.15303,0.0011384718665825694,100000
low,False,0.8,0.2,1,378,AP,3.0,5.0,0.25482,0.0013779940769103472,100000
low,False,0.8,0.2,1,378,SL,3.0,5.0,0.22594,0.0013224640501730094,100000
low,False,0.8,0.2,1,378,AP,3.0,6.0,0.30197,0.0014518406217625954,100000
low,False,0.8,0.2,1,378,SL,3.0,6.0,0.25983,0.0013867889929617988,100000
low,False,0.8,0.2,1,378,AP,4.0,5.0,0.11266,0.0009998386089764687,100000
low,False,0.8,0.2,1,378,SL,4.0,5.0,0.09445,0.0009248199689669336,100000
low,False,0.8,0.2,1,378,AP,4.0,6.0,0.17418,0.0011993386827748032,100000
low,False,0.8,0.2,1,378,SL,4.0,6.0,0.14001,0.001097302145719218,100000
low,False,0.8,0.2,3,379,AP,2.0,4.0,0.30743,0.0014591668687987678,100000
low,False,0.8,0.2,3,379,SL,2.0,4.0,0.26947,0.0014030535239255841,100000
low,False,0.8,0.2,3,379,AP,2.0,5.0,0.34052,0.0014985530674620768,100000
low,False,0.8,0.2,3,379,SL,2.0,5.0,0.29106,0.0014364681562777505,100000
low,False,0.8,0.2,3,379,AP,2.0,6.0,0.35318,0.0015114360310644972,100000
low,False,0.8,0.2,3,379,SL,2.0,6.0,0.29797,0.0014463190488270558,100000
low,False,0.8,0.2,3,379,AP,3.0,4.0,0.12496,0.0010456815882475888,100000
low,False,0.8,0.2,3,379,SL,3.0,4.0,0.09883,0.0009437299989933562,100000
low,False,0.8,0.2,3,379,AP,3.0,5.0,0.17519,0.0012020751386664647,100000
low,False,0.8,0.2,3,379,SL,3.0,5.0,0.13244,0.0010719125262818791,100000
low,False,0.8,0.2,3,379,AP,3.0,6.0,0.19474,0.001252263280624326,100000
low,False,0.8,0.2,3,379,SL,3.0,6.0,0.14375,0.0011094410191623528,100000
low,False,0.8,0.2,3,379,AP,4.0,5.0,0.06554,0.0007825887067930382,100000
low,False,0.8,0.2,3,379,SL,4.0,5.0,0.04506,0.0006559694840463236,100000
low,False,0.8,0.2,3,379,AP,4.0,6.0,0.09206,0.0009142480866810714,100000
low,False,0.8,0.2,3,379,SL,4.0,6.0,0.06081,0.0007557257697075044,100000
low,False,0.8,0.2,5,380,AP,2.0,4.0,0.26722,0.0013993336685722958,100000
low,False,0.8,0.2,5,380,SL,2.0,4.0,0.21758,0.0013047564661652382,100000
low,False,0.8,0.2,5,380,AP,2.0,5.0,0.28887,0.001433262443169429,100000
low,False,0.8,0.2,5,380,SL,2.0,5.0,0.23023,0.0013312555994248437,100000
low,False,0.8,0.2,5,380,AP,2.0,6.0,0.29599,0.001443537044554105,100000
low,False,0.8,0.2,5,380,SL,2.0,6.0,0.23379,0.0013384029135503255,100000
low,False,0.8,0.2,5,380,AP,3.0,4.0,0.09812,0.0009407043403748066,100000
low,False,0.8,0.2,5,380,SL,3.0,4.0,0.06891,0.0008010081890967157,100000
low,False,0.8,0.2,5,380,AP,3.0,5.0,0.13183,0.0010698170455736814,100000
low,False,0.8,0.2,5,380,SL,3.0,5.0,0.08947,0.0009025802961509851,100000
low,False,0.8,0.2,5,380,AP,3.0,6.0,0.14344,0.0011084447049808123,100000
low,False,0.8,0.2,5,380,SL,3.0,6.0,0.09558,0.000929755148412742,100000
low,False,0.8,0.2,5,380,AP,4.0,5.0,0.04584,0.0006613523599413553,100000
low,False,0.8,0.2,5,380,SL,4.0,5.0,0.02715,0.0005139346018707049,100000
low,False,0.8,0.2,5,380,AP,4.0,6.0,0.062,0.0007626008130076968,100000
low,False,0.8,0.2,5,380,SL,4.0,6.0,0.03579,0.0005874442603345444,100000
low,False,0.8,0.2,7,381,AP,2.0,4.0,0.23568,0.00134214357503212,100000
low,False,0.8,0.2,7,381,SL,2.0,4.0,0.18017,0.0012153549732485567,100000
low,False,0.8,0.2,7,381,AP,2.0,5.0,0.25023,0.0013697260569179518,100000
low,False,0.8,0.2,7,381,SL,2.0,5.0,0.18865,0.00123717895835647,100000
low,False,0.8,0.2,7,381,AP,2.0,6.0,0.25482,0.0013779940769103472,100000
low,False,0.8,0.2,7,381,SL,2.0,6.0,0.19041,0.0012415878217025167,100000
low,False,0.8,0.2,7,381,AP,3.0,4.0,0.08003,0.0008580512752743859,100000
low,False,0.8,0.2,7,381,SL,3.0,4.0,0.05152,0.0006990399816891735,100000
low,False,0.8,0.2,7,381,AP,3.0,5.0,0.10387,0.0009647850698471655,100000
low,False,0.8,0.2,7,381,SL,3.0,5.0,0.06542,0.0007819221419041668,100000
low,False,0.8,0.2,7,381,AP,3.0,6.0,0.11199,0.0009972373834749677,100000
low,False,0.8,0.2,7,381,SL,3.0,6.0,0.06881,0.000800469761452611,100000
low,False,0.8,0.2,7,381,AP,4.0,5.0,0.03249,0.0005606638912931704,100000
low,False,0.8,0.2,7,381,SL,4.0,5.0,0.01792,0.0004195101143000011,100000
low,False,0.8,0.2,7,381,AP,4.0,6.0,0.04361,0.0006458186115311326,100000
low,False,0.8,0.2,7,381,SL,4.0,6.0,0.02296,0.0004736331745137792,100000
low,False,0.8,0.2,10,382,AP,2.0,4.0,0.19505,0.0012530183458353673,100000
low,False,0.8,0.2,10,382,SL,2.0,4.0,0.14334,0.0011081229372231223,100000
low,False,0.8,0.2,10,382,AP,2.0,5.0,0.2053,0.001277309320407551,100000
low,False,0.8,0.2,10,382,SL,2.0,5.0,0.14777,0.0011222033109022625,100000
low,False,0.8,0.2,10,382,AP,2.0,6.0,0.20807,0.001283654451556181,100000
low,False,0.8,0.2,10,382,SL,2.0,6.0,0.14883,0.00112552046227512,100000
low,False,0.8,0.2,10,382,AP,3.0,4.0,0.05899,0.0007450515411701395,100000
low,False,0.8,0.2,10,382,SL,3.0,4.0,0.03658,0.0005936489164480973,100000
low,False,0.8,0.2,10,382,AP,3.0,5.0,0.07604,0.000838199966595084,100000
low,False,0.8,0.2,10,382,SL,3.0,5.0,0.04457,0.0006525604577355266,100000
low,False,0.8,0.2,10,382,AP,3.0,6.0,0.0807,0.0008613217168979312,100000
low,False,0.8,0.2,10,382,SL,3.0,6.0,0.04647,0.0006656616189927131,100000
low,False,0.8,0.2,10,382,AP,4.0,5.0,0.02258,0.00046978871421097374,100000
low,False,0.8,0.2,10,382,SL,4.0,5.0,0.01114,0.0003319021000234858,100000
low,False,0.8,0.2,10,382,AP,4.0,6.0,0.02913,0.0005318030001795778,100000
low,False,0.8,0.2,10,382,SL,4.0,6.0,0.01387,0.00036983270677429274,100000
low,False,0.8,0.2,13,383,AP,2.0,4.0,0.15946,0.0011577240966655225,100000
low,False,0.8,0.2,13,383,SL,2.0,4.0,0.10489,0.0009689586570127747,100000
low,False,0.8,0.2,13,383,AP,2.0,5.0,0.16644,0.0011778697992562675,100000
low,False,0.8,0.2,13,383,SL,2.0,5.0,0.10812,0.0009819881139810195,100000
low,False,0.8,0.2,13,383,AP,2.0,6.0,0.16834,0.001183222905457801,100000
low,False,0.8,0.2,13,383,SL,2.0,6.0,0.10876,0.0009845367560431658,100000
low,False,0.8,0.2,13,383,AP,3.0,4.0,0.04517,0.0006567318410127532,100000
low,False,0.8,0.2,13,383,SL,3.0,4.0,0.02473,0.0004911051526913559,100000
low,False,0.8,0.2,13,383,AP,3.0,5.0,0.05683,0.0007321226065352715,100000
low,False,0.8,0.2,13,383,SL,3.0,5.0,0.03032,0.0005422241012717897,100000
low,False,0.8,0.2,13,383,AP,3.0,6.0,0.06022,0.0007522868575217834,100000
low,False,0.8,0.2,13,383,SL,3.0,6.0,0.03158,0.0005530163071736674,100000
low,False,0.8,0.2,13,383,AP,4.0,5.0,0.01564,0.0003923696012690076,100000
low,False,0.8,0.2,13,383,SL,4.0,5.0,0.00749,0.00027265179075150047,100000
low,False,0.8,0.2,13,383,AP,4.0,6.0,0.02039,0.0004469255855285083,100000
low,False,0.8,0.2,13,383,SL,4.0,6.0,0.0094,0.0003051497992789771,100000
low,False,0.8,0.25,1,384,AP,2.0,4.0,0.34383,0.0015020350565149935,100000
low,False,0.8,0.25,1,384,SL,2.0,4.0,0.34741,0.0015057101045686052,100000
low,False,0.8,0.25,1,384,AP,2.0,5.0,0.42074,0.0015611465414880179,100000
low,False,0.8,0.25,1,384,SL,2.0,5.0,0.41035,0.001555515597800292,100000
low,False,0.8,0.25,1,384,AP,2.0,6.0,0.46487,0.0015772313815670801,100000
low,False,0.8,0.25,1,384,SL,2.0,6.0,0.44442,0.001571339758295449,100000
low,False,0.8,0.25,1,384,AP,3.0,4.0,0.16839,0.0011833630377022935,100000
low,False,0.8,0.25,1,384,SL,3.0,4.0,0.16231,0.0011660422972602667,100000
low,False,0.8,0.25,1,384,AP,3.0,5.0,0.26871,0.0014018021825493068,100000
low,False,0.8,0.25,1,384,SL,3.0,5.0,0.24884,0.0013671819717945377,100000
low,False,0.8,0.25,1,384,AP,3.0,6.0,0.32732,0.0014838518039211328,100000
low,False,0.8,0.25,1,384,SL,3.0,6.0,0.29725,0.001445311168918306,100000
low,False,0.8,0.25,1,384,AP,4.0,5.0,0.1244,0.0010436696795442513,100000
low,False,0.8,0.25,1,384,SL,4.0,5.0,0.11003,0.000989562525058422,100000
low,False,0.8,0.25,1,384,AP,4.0,6.0,0.19864,0.001261674087868971,100000
low,False,0.8,0.25,1,384,SL,4.0,6.0,0.17114,0.0011910125960710911,100000
low,False,0.8,0.25,3,385,AP,2.0,4.0,0.33337,0.0014907529745065077,100000
low,False,0.8,0.25,3,385,SL,2.0,4.0,0.30602,0.001457298046385845,100000
low,False,0.8,0.25,3,385,AP,2.0,5.0,0.38241,0.001536790785695958,100000
low,False,0.8,0.25,3,385,SL,2.0,5.0,0.33943,0.0014973886439398423,100000
low,False,0.8,0.25,3,385,AP,2.0,6.0,0.40544,0.0015526055725779166,100000
low,False,0.8,0.25,3,385,SL,2.0,6.0,0.35418,0.0015124038071890721,100000
low,False,0.8,0.25,3,385,AP,3.0,4.0,0.14616,0.0011171269149026892,100000
low,False,0.8,0.25,3,385,SL,3.0,4.0,0.12433,0.0010434177068652801,100000
low,False,0.8,0.25,3,385,AP,3.0,5.0,0.2164,0.0013021944555249804,100000
low,False,0.8,0.25,3,385,SL,3.0,5.0,0.17457,0.001200397080552931,100000
low,False,0.8,0.25,3,385,AP,3.0,6.0,0.24987,0.001369068965026963,100000
low,False,0.8,0.25,3,385,SL,3.0,6.0,0.19689,0.0012574749615797524,100000
low,False,0.8,0.25,3,385,AP,4.0,5.0,0.08997,0.0009048502588826507,100000
low,False,0.8,0.25,3,385,SL,4.0,5.0,0.06494,0.000779248332689907,100000
low,False,0.8,0.25,3,385,AP,4.0,6.0,0.13431,0.001078289496842105,100000
low,False,0.8,0.25,3,385,SL,4.0,6.0,0.09486,0.0009266152405394593,100000
low,False,0.8,0.25,5,386,AP,2.0,4.0,0.30771,0.0014595360766353122,100000
low,False,0.8,0.25,5,386,SL,2.0,4.0,0.26351,0.0013930989910986226,100000
low,False,0.8,0.25,5,386,AP,2.0,5.0,0.34283,0.0015009916425483521,100000
low,False,0.8,0.25,5,386,SL,2.0,5.0,0.28602,0.0014290295994135321,100000
low,False,0.8,0.25,5,386,AP,2.0,6.0,0.3576,0.0015156590645656431,100000
low,False,0.8,0.25,5,386,SL,2.0,6.0,0.29429,0.0014411224649557026,100000
low,False,0.8,0.25,5,386,AP,3.0,4.0,0.12654,0.0010513212087654277,100000
low,False,0.8,0.25,5,386,SL,3.0,4.0,0.09764,0.0009386502564853429,100000
low,False,0.8,0.25,5,386,AP,3.0,5.0,0.17934,0.0012131659589685163,100000
low,False,0.8,0.25,5,386,SL,3.0,5.0,0.13185,0.0010698858700814774,100000
low,False,0.8,0.25,5,386,AP,3.0,6.0,0.20157,0.0012686194665856266,100000
low,False,0.8,0.25,5,386,SL,3.0,6.0,0.1447,0.0011124833032454913,100000
low,False,0.8,0.25,5,386,AP,4.0,5.0,0.06925,0.0008028352103638704,100000
low,False,0.8,0.25,5,386,SL,4.0,5.0,0.04471,0.0006535366546721002,100000
low,False,0.8,0.25,5,386,AP,4.0,6.0,0.09973,0.0009475438095412792,100000
low,False,0.8,0.25,5,386,SL,4.0,6.0,0.06216,0.0007635190528074594,100000
low,False,0.8,0.25,7,387,AP,2.0,4.0,0.28529,0.0014279342278270381,100000
low,False,0.8,0.25,7,387,SL,2.0,4.0,0.23509,0.0013409798354188627,100000
low,False,0.8,0.25,7,387,AP,2.0,5.0,0.31318,0.001466622949499973,100000
low,False,0.8,0.25,7,387,SL,2.0,5.0,0.25227,0.001373425815615827,100000
low,False,0.8,0.25,7,387,AP,2.0,6.0,0.32342,0.001479254892166999,100000
low,False,0.8,0.25,7,387,SL,2.0,6.0,0.2577,0.0013830788480777225,100000
low,False,0.8,0.25,7,387,AP,3.0,4.0,0.11009,0.0009897989285708488,100000
low,False,0.8,0.25,7,387,SL,3.0,4.0,0.08022,0.0008589805096741136,100000
low,False,0.8,0.25,7,387,AP,3.0,5.0,0.15277,0.001137678896262034,100000
low,False,0.8,0.25,7,387,SL,3.0,5.0,0.10733,0.000978827212024676,100000
low,False,0.8,0.25,7,387,AP,3.0,6.0,0.16894,0.001184902006074764,100000
low,False,0.8,0.25,7,387,SL,3.0,6.0,0.11604,0.001012791777217805,100000
low,False,0.8,0.25,7,387,AP,4.0,5.0,0.05553,0.0007241989995850588,100000
low,False,0.8,0.25,7,387,SL,4.0,5.0,0.03558,0.000585782072105318,100000
low,False,0.8,0.25,7,387,AP,4.0,6.0,0.07756,0.0008458395025062379,100000
low,False,0.8,0.25,7,387,SL,4.0,6.0,0.04758,0.0006731726643291452,100000
low,False,0.8,0.25,10,388,AP,2.0,4.0,0.25469,0.0013777626932821197,100000
low,False,0.8,0.25,10,388,SL,2.0,4.0,0.19808,0.001260334533368026,100000
low,False,0.8,0.25,10,388,AP,2.0,5.0,0.2746,0.0014113640210803166,100000
low,False,0.8,0.25,10,388,SL,2.0,5.0,0.20923,0.001286284599534644,100000
low,False,0.8,0.25,10,388,AP,2.0,6.0,0.28168,0.0014224499203838426,100000
low,False,0.8,0.25,10,388,SL,2.0,6.0,0.21273,0.0012941249827586206,100000
low,False,0.8,0.25,10,388,AP,3.0,4.0,0.09238,0.0009156742630433598,100000
low,False,0.8,0.25,10,388,SL,3.0,4.0,0.06258,0.0007659226044451228,100000
low,False,0.8,0.25,10,388,AP,3.0,5.0,0.12371,0.001041181232543115,100000
low,False,0.8,0.25,10,388,SL,3.0,5.0,0.08086,0.0008621001125159421,100000
low,False,0.8,0.25,10,388,AP,3.0,6.0,0.13549,0.0010822775055409773,100000
low,False,0.8,0.25,10,388,SL,3.0,6.0,0.08643,0.0008885935803279247,100000
low,False,0.8,0.25,10,388,AP,4.0,5.0,0.04229,0.0006364083272553872,100000
low,False,0.8,0.25,10,388,SL,4.0,5.0,0.0242,0.0004859460875446987,100000
low,False,0.8,0.25,10,388,AP,4.0,6.0,0.05845,0.0007418463284265819,100000
low,False,0.8,0.25,10,388,SL,4.0,6.0,0.0322,0.0005582397334479157,100000
low,False,0.8,0.25,13,389,AP,2.0,4.0,0.19033,0.001241388299848198,100000
low,False,0.8,0.25,13,389,SL,2.0,4.0,0.13353,0.001075638131994213,100000
low,False,0.8,0.25,13,389,AP,2.0,5.0,0.20259,0.001271012556586283,100000
low,False,0.8,0.25,13,389,SL,2.0,5.0,0.13976,0.0010964813833348928,100000
low,False,0.8,0.25,13,389,AP,2.0,6.0,0.20635,0.0012797252732520367,100000
low,False,0.8,0.25,13,389,SL,2.0,6.0,0.14139,0.0011018115442306819,100000
low,False,0.8,0.25,13,389,AP,3.0,4.0,0.06314,0.0007691120880599914,100000
low,False,0.8,0.25,13,389,SL,3.0,4.0,0.03757,0.000601319341947355,100000
low,False,0.8,0.25,13,389,AP,3.0,5.0,0.08295,0.0008721771465705806,100000
low,False,0.8,0.25,13,389,SL,3.0,5.0,0.04785,0.0006749842775946711,100000
low,False,0.8,0.25,13,389,AP,3.0,6.0,0.08931,0.0009018521159258872,100000
low,False,0.8,0.25,13,389,SL,3.0,6.0,0.05071,0.0006938191111521792,100000
low,False,0.8,0.25,13,389,AP,4.0,5.0,0.02633,0.0005063272765711916,100000
low,False,0.8,0.25,13,389,SL,4.0,5.0,0.01362,0.00036653097549866096,100000
low,False,0.8,0.25,13,389,AP,4.0,6.0,0.03541,0.0005844324759970137,100000
low,False,0.8,0.25,13,389,SL,4.0,6.0,0.01781,0.00041824399457732805,100000
low,False,0.8,0.3,1,390,AP,2.0,4.0,0.32979,0.0014867029155147306,100000
low,False,0.8,0.3,1,390,SL,2.0,4.0,0.34055,0.0014985849909164312,100000
low,False,0.8,0.3,1,390,AP,2.0,5.0,0.41172,0.0015562989481458889,100000
low,False,0.8,0.3,1,390,SL,2.0,5.0,0.41375,0.0015574367964704056,100000
low,False,0.8,0.3,1,390,AP,2.0,6.0,0.46493,0.0015772447340219589,100000
low,False,0.8,0.3,1,390,SL,2.0,6.0,0.45686,0.001575242649244871,100000
low,False,0.8,0.3,1,390,AP,3.0,4.0,0.16307,0.0011682387388714688,100000
low,False,0.8,0.3,1,390,SL,3.0,4.0,0.1628,0.001167459463964381,100000
low,False,0.8,0.3,1,390,AP,3.0,5.0,0.2682,0.0014009595283233558,100000
low,False,0.8,0.3,1,390,SL,3.0,5.0,0.26018,0.0013873945639218859,100000
low,False,0.8,0.3,1,390,AP,3.0,6.0,0.33596,0.0014936227047015588,100000
low,False,0.8,0.3,1,390,SL,3.0,6.0,0.31815,0.0014728563320976016,100000
low,False,0.8,0.3,1,390,AP,4.0,5.0,0.12798,0.0010564143107701638,100000
low,False,0.8,0.3,1,390,SL,4.0,5.0,0.12004,0.0010277665026648807,100000
low,False,0.8,0.3,1,390,AP,4.0,6.0,0.21091,0.0012900657808809597,100000
low,False,0.8,0.3,1,390,SL,4.0,6.0,0.19221,0.0012460550385115419,100000
low,False,0.8,0.3,3,391,AP,2.0,4.0,0.3441,0.0015023155128001573,100000
low,False,0.8,0.3,3,391,SL,2.0,4.0,0.32559,0.0014818270880909148,100000
low,False,0.8,0.3,3,391,AP,2.0,5.0,0.40548,0.0015526299288626379,100000
low,False,0.8,0.3,3,391,SL,2.0,5.0,0.37238,0.0015287679209088606,100000
low,False,0.8,0.3,3,391,AP,2.0,6.0,0.43849,0.0015691288025525502,100000
low,False,0.8,0.3,3,391,SL,2.0,6.0,0.39353,0.001544875849704435,100000
low,False,0.8,0.3,3,391,AP,3.0,4.0,0.15948,0.0011577829226586476,100000
low,False,0.8,0.3,3,391,SL,3.0,4.0,0.13988,0.0010968754970369244,100000
low,False,0.8,0.3,3,391,AP,3.0,5.0,0.24399,0.0013581563971060181,100000
low,False,0.8,0.3,3,391,SL,3.0,5.0,0.20709,0.001281420040033712,100000
low,False,0.8,0.3,3,391,AP,3.0,6.0,0.28978,0.0014345994270178696,100000
low,False,0.8,0.3,3,391,SL,3.0,6.0,0.23824,0.001347151448056231,100000
low,False,0.8,0.3,3,391,AP,4.0,5.0,0.10689,0.000977059506376147,100000
low,False,0.8,0.3,3,391,SL,4.0,5.0,0.08559,0.0008846714186634494,100000
low,False,0.8,0.3,3,391,AP,4.0,6.0,0.16556,0.0011753717981983405,100000
low,False,0.8,0.3,3,391,SL,4.0,6.0,0.126,0.0010493998284733994,100000
low,False,0.8,0.3,5,392,AP,2.0,4.0,0.32975,0.0014866571141322399,100000
low,False,0.8,0.3,5,392,SL,2.0,4.0,0.29676,0.0014446227964420332,100000
low,False,0.8,0.3,5,392,AP,2.0,5.0,0.37815,0.001533468543857356,100000
low,False,0.8,0.3,5,392,SL,2.0,5.0,0.33074,0.0014877871232135327,100000
low,False,0.8,0.3,5,392,AP,2.0,6.0,0.40156,0.001550192137768735,100000
low,False,0.8,0.3,5,392,SL,2.0,6.0,0.34474,0.0015029781515378058,100000
low,False,0.8,0.3,5,392,AP,3.0,4.0,0.14526,0.0011142689639400355,100000
low,False,0.8,0.3,5,392,SL,3.0,4.0,0.11971,0.0010265452542387013,100000
low,False,0.8,0.3,5,392,AP,3.0,5.0,0.21446,0.0012979480282353374,100000
low,False,0.8,0.3,5,392,SL,3.0,5.0,0.16944,0.0011862971229839514,100000
low,False,0.8,0.3,5,392,AP,3.0,6.0,0.24798,0.0013655984753945796,100000
low,False,0.8,0.3,5,392,SL,3.0,6.0,0.19098,0.0012430069975667877,100000
low,False,0.8,0.3,5,392,AP,4.0,5.0,0.08865,0.0008988391263179414,100000
low,False,0.8,0.3,5,392,SL,4.0,5.0,0.06364,0.00077194527267158,100000
low,False,0.8,0.3,5,392,AP,4.0,6.0,0.13274,0.0010729403170726692,100000
low,False,0.8,0.3,5,392,SL,4.0,6.0,0.09268,0.0009170082747718256,100000
low,False,0.8,0.3,7,393,AP,2.0,4.0,0.31602,0.0014702086913088224,100000
low,False,0.8,0.3,7,393,SL,2.0,4.0,0.27315,0.0014090389543940933,100000
low,False,0.8,0.3,7,393,AP,2.0,5.0,0.35707,0.0015151601073813948,100000
low,False,0.8,0.3,7,393,SL,2.0,5.0,0.29948,0.0014484188952095316,100000
low,False,0.8,0.3,7,393,AP,2.0,6.0,0.37445,0.00153048096198548,100000
low,False,0.8,0.3,7,393,SL,2.0,6.0,0.30971,0.0014621549709247649,100000
low,False,0.8,0.3,7,393,AP,3.0,4.0,0.13353,0.001075638131994213,100000
low,False,0.8,0.3,7,393,SL,3.0,4.0,0.10434,0.0009667117688328822,100000
low,False,0.8,0.3,7,393,AP,3.0,5.0,0.19329,0.0012487152433601505,100000
low,False,0.8,0.3,7,393,SL,3.0,5.0,0.14382,0.001109665749674198,100000
low,False,0.8,0.3,7,393,AP,3.0,6.0,0.2193,0.001308462876813859,100000
low,False,0.8,0.3,7,393,SL,3.0,6.0,0.15965,0.0011582826835449108,100000
low,False,0.8,0.3,7,393,AP,4.0,5.0,0.07783,0.000847186467668128,100000
low,False,0.8,0.3,7,393,SL,4.0,5.0,0.05147,0.000698719107367188,100000
low,False,0.8,0.3,7,393,AP,4.0,6.0,0.11303,0.0010012702886833306,100000
low,False,0.8,0.3,7,393,SL,4.0,6.0,0.073,0.0008226238508577295,100000
low,False,0.8,0.3,10,394,AP,2.0,4.0,0.28757,0.0014313402638785788,100000
low,False,0.8,0.3,10,394,SL,2.0,4.0,0.23467,0.001340149212214819,100000
low,False,0.8,0.3,10,394,AP,2.0,5.0,0.31937,0.0014743568194300863,100000
low,False,0.8,0.3,10,394,SL,2.0,5.0,0.25335,0.001375368232510843,100000
low,False,0.8,0.3,10,394,AP,2.0,6.0,0.33218,0.0014894174955330693,100000
low,False,0.8,0.3,10,394,SL,2.0,6.0,0.26024,0.0013874982608998111,100000
low,False,0.8,0.3,10,394,AP,3.0,4.0,0.11298,0.0010010770180160966,100000
low,False,0.8,0.3,10,394,SL,3.0,4.0,0.08469,0.0008804408208391975,100000
low,False,0.8,0.3,10,394,AP,3.0,5.0,0.1608,0.0011616512385393474,100000
low,False,0.8,0.3,10,394,SL,3.0,5.0,0.11363,0.0010035846904970203,100000
low,False,0.8,0.3,10,394,AP,3.0,6.0,0.18079,0.0012169838778718475,100000
low,False,0.8,0.3,10,394,SL,3.0,6.0,0.12419,0.001042913437922822,100000
low,False,0.8,0.3,10,394,AP,4.0,5.0,0.06157,0.0007601258783912043,100000
low,False,0.8,0.3,10,394,SL,4.0,5.0,0.03789,0.0006037743609992064,100000
low,False,0.8,0.3,10,394,AP,4.0,6.0,0.08773,0.0008946141464340926,100000
low,False,0.8,0.3,10,394,SL,4.0,6.0,0.05218,0.0007032584702653783,100000
low,False,0.8,0.3,13,395,AP,2.0,4.0,0.19248,0.001246721498972405,100000
low,False,0.8,0.3,13,395,SL,2.0,4.0,0.13442,0.0010786624291222904,100000
low,False,0.8,0.3,13,395,AP,2.0,5.0,0.20555,0.0012778857441101688,100000
low,False,0.8,0.3,13,395,SL,2.0,5.0,0.14145,0.001102006794443664,100000
low,False,0.8,0.3,13,395,AP,2.0,6.0,0.21003,0.001288089279126257,100000
low,False,0.8,0.3,13,395,SL,2.0,6.0,0.14324,0.0011078009857370592,100000
