rhythm_state,p_beat_cv,p_N_beats,p_data_mode,axis,estimator,estimand,metric,W,v_win,se_win,v_none,se_none,diff,mcse_diff,lo95,hi95,ratio
AF_rr0.1,0.15,5,retrospective,AP,A1,T1,sd_err_mm,0.15,1.94533,0.00434991,1.94777,0.00435538,-0.00244592,0.00615557,-0.0145108,0.00961899,0.998744
AF_rr0.1,0.15,5,retrospective,AP,A1,T1,sd_err_mm,0.2,1.95691,0.00437581,1.94777,0.00435538,0.00913774,0.0061739,-0.00296311,0.0212386,1.00469
AF_rr0.1,0.15,5,retrospective,AP,A1,T1,sd_err_mm,0.25,1.9755,0.00441738,1.94777,0.00435538,0.0277299,0.00620344,0.0155712,0.0398887,1.01424
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,bias_mm,0.1,0.17482,0.00582507,0.176858,0.00578869,-0.00203803,0.00821221,-0.018134,0.0140579,0.988476
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,bias_mm,0.15,0.177949,0.0057859,0.176858,0.00578869,0.00109137,0.00818447,-0.0149502,0.0171329,1.00617
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,bias_mm,0.2,0.179075,0.00582641,0.176858,0.00578869,0.00221693,0.00821316,-0.0138809,0.0183147,1.01254
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,bias_mm,0.25,0.186423,0.00586904,0.176858,0.00578869,0.00956535,0.00824345,-0.00659182,0.0257225,1.05409
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,relbias_pct,0.1,1.70919,0.0575923,1.70685,0.0571255,0.00233558,0.0811185,-0.156657,0.161328,1.00137
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,relbias_pct,0.15,1.75551,0.0574001,1.70685,0.0571255,0.0486554,0.0809821,-0.110069,0.20738,1.02851
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,relbias_pct,0.2,1.76592,0.0575582,1.70685,0.0571255,0.0590692,0.0810942,-0.0998755,0.218014,1.03461
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,relbias_pct,0.25,1.82218,0.0578527,1.70685,0.0571255,0.115328,0.0813035,-0.0440265,0.274683,1.06757
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,rmse_mm,0.1,1.85032,0.00634203,1.83906,0.00602291,0.0112584,0.00874625,-0.00588423,0.0284011,1.00612
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,rmse_mm,0.15,1.83829,0.00603264,1.83906,0.00602291,-0.000771249,0.00852456,-0.0174794,0.0159369,0.999581
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,rmse_mm,0.2,1.85114,0.00615338,1.83906,0.00602291,0.0120858,0.00861043,-0.00479062,0.0289623,1.00657
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,rmse_mm,0.25,1.86528,0.00673971,1.83906,0.00602291,0.026224,0.00903875,0.00850804,0.04394,1.01426
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,sd_err_mm,0.1,1.84205,0.00411897,1.83054,0.00409324,0.0115051,0.00580694,0.000123531,0.0228867,1.00629
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,sd_err_mm,0.15,1.82966,0.00409127,1.83054,0.00409324,-0.000880663,0.00578733,-0.0122238,0.0104625,0.999519
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,sd_err_mm,0.2,1.84247,0.00411991,1.83054,0.00409324,0.0119277,0.00580761,0.000544756,0.0233106,1.00652
AF_rr0.1,0.15,5,retrospective,AP,A1,T2,sd_err_mm,0.25,1.85595,0.00415006,1.83054,0.00409324,0.0254086,0.00582903,0.0139837,0.0368335,1.01388
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,bias_mm,0.1,0.12595,0.00453883,0.129592,0.00453589,-0.00364195,0.0064168,-0.0162189,0.00893497,0.971897
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,bias_mm,0.15,0.124555,0.00454537,0.129592,0.00453589,-0.0050366,0.00642142,-0.0176226,0.0075494,0.961135
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,bias_mm,0.2,0.132906,0.00459569,0.129592,0.00453589,0.00331427,0.00645714,-0.00934173,0.0159703,1.02557
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,bias_mm,0.25,0.134194,0.00459884,0.129592,0.00453589,0.00460214,0.00645939,-0.00805826,0.0172625,1.03551
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,relbias_pct,0.1,1.23956,0.0478371,1.24831,0.0474934,-0.00874281,0.0674093,-0.140865,0.123379,0.992996
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,relbias_pct,0.15,1.23668,0.0476206,1.24831,0.0474934,-0.011626,0.0672559,-0.143447,0.120196,0.990687
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,relbias_pct,0.2,1.30653,0.0481103,1.24831,0.0474934,0.0582217,0.0676035,-0.0742811,0.190724,1.04664
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,relbias_pct,0.25,1.31113,0.0482014,1.24831,0.0474934,0.0628274,0.0676683,-0.0698025,0.195457,1.05033
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,rmse_mm,0.1,1.44081,0.0048095,1.44021,0.00467381,0.000602464,0.0067064,-0.0125421,0.013747,1.00042
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,rmse_mm,0.15,1.44275,0.00464847,1.44021,0.00467381,0.00254234,0.00659188,-0.0103777,0.0154624,1.00177
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,rmse_mm,0.2,1.45934,0.00484869,1.44021,0.00467381,0.0191336,0.00673456,0.00593382,0.0323333,1.01329
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,rmse_mm,0.25,1.46045,0.00522884,1.44021,0.00467381,0.0202438,0.00701322,0.00649784,0.0339897,1.01406
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,sd_err_mm,0.1,1.4353,0.00320945,1.43437,0.00320737,0.000929166,0.00453738,-0.0079641,0.00982244,1.00065
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,sd_err_mm,0.15,1.43737,0.00321408,1.43437,0.00320737,0.00299804,0.00454066,-0.00590165,0.0118977,1.00209
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,sd_err_mm,0.2,1.45329,0.00324966,1.43437,0.00320737,0.0189113,0.00456591,0.00996209,0.0278605,1.01318
AF_rr0.1,0.15,5,retrospective,AP,A1,Tv,sd_err_mm,0.25,1.45428,0.00325189,1.43437,0.00320737,0.0199078,0.0045675,0.0109555,0.0288601,1.01388
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,bias_mm,0.1,-0.253434,0.00818777,-0.244932,0.00817672,-0.0085015,0.0115714,-0.0311815,0.0141785,1.03471
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,bias_mm,0.15,-0.261298,0.00810897,-0.244932,0.00817672,-0.0163662,0.0115158,-0.0389372,0.00620479,1.06682
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,bias_mm,0.2,-0.252018,0.00815422,-0.244932,0.00817672,-0.00708541,0.0115477,-0.029719,0.0155481,1.02893
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,bias_mm,0.25,-0.23468,0.00821099,-0.244932,0.00817672,0.010252,0.0115879,-0.0124603,0.0329643,0.958144
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,relbias_pct,0.1,-2.31812,0.0767138,-2.27695,0.0764214,-0.0411743,0.108283,-0.253409,0.171061,1.01808
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,relbias_pct,0.15,-2.36937,0.0763099,-2.27695,0.0764214,-0.092419,0.107997,-0.304094,0.119256,1.04059
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,relbias_pct,0.2,-2.30703,0.0762879,-2.27695,0.0764214,-0.0300799,0.107982,-0.241724,0.181564,1.01321
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,relbias_pct,0.25,-2.19681,0.0766596,-2.27695,0.0764214,0.0801353,0.108245,-0.132024,0.292295,0.964806
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,rmse_mm,0.1,2.60156,0.00856373,2.59727,0.00887929,0.00429226,0.0123361,-0.0198865,0.028471,1.00165
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,rmse_mm,0.15,2.57755,0.00798516,2.59727,0.00887929,-0.0197228,0.0119417,-0.0431286,0.00368297,0.992406
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,rmse_mm,0.2,2.59086,0.00849938,2.59727,0.00887929,-0.00640618,0.0122915,-0.0304975,0.0176852,0.997533
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,rmse_mm,0.25,2.60711,0.00892967,2.59727,0.00887929,0.00984475,0.0125929,-0.0148373,0.0345268,1.00379
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,sd_err_mm,0.1,2.5892,0.00578966,2.58571,0.00578185,0.00349341,0.00818229,-0.0125439,0.0195307,1.00135
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,sd_err_mm,0.15,2.56428,0.00573393,2.58571,0.00578185,-0.0214268,0.00814296,-0.037387,-0.00546665,0.991713
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,sd_err_mm,0.2,2.57859,0.00576593,2.58571,0.00578185,-0.00711764,0.00816552,-0.0231221,0.00888678,0.997247
AF_rr0.1,0.15,5,retrospective,AP,A6,T1,sd_err_mm,0.25,2.59654,0.00580608,2.58571,0.00578185,0.0108357,0.00819392,-0.00522435,0.0268958,1.00419
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,bias_mm,0.1,0.176129,0.00792764,0.182455,0.00790644,-0.00632617,0.0111964,-0.0282711,0.0156188,0.965328
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,bias_mm,0.15,0.167375,0.0078421,0.182455,0.00790644,-0.0150801,0.011136,-0.0369066,0.00674646,0.917349
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,bias_mm,0.2,0.174924,0.00788534,0.182455,0.00790644,-0.0075315,0.0111665,-0.0294178,0.0143548,0.958721
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,bias_mm,0.25,0.191684,0.00793075,0.182455,0.00790644,0.00922878,0.0111986,-0.0127205,0.031178,1.05058
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,relbias_pct,0.1,1.73671,0.0778733,1.74101,0.0774899,-0.00429808,0.109859,-0.219621,0.211025,0.997531
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,relbias_pct,0.15,1.65158,0.0773489,1.74101,0.0774899,-0.0894368,0.109488,-0.304033,0.125159,0.948629
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,relbias_pct,0.2,1.7177,0.077327,1.74101,0.0774899,-0.0233148,0.109472,-0.23788,0.191251,0.986608
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,relbias_pct,0.25,1.81339,0.0776509,1.74101,0.0774899,0.0723752,0.109701,-0.142639,0.287389,1.04157
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,rmse_mm,0.1,2.51311,0.00838395,2.50687,0.00890053,0.00623668,0.0122274,-0.0177291,0.0302024,1.00249
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,rmse_mm,0.15,2.48552,0.00801095,2.50687,0.00890053,-0.0213508,0.0119748,-0.0448213,0.00211975,0.991483
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,rmse_mm,0.2,2.49968,0.00841103,2.50687,0.00890053,-0.00719293,0.012246,-0.0311951,0.0168093,0.997131
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,rmse_mm,0.25,2.51522,0.00858844,2.50687,0.00890053,0.00835337,0.0123685,-0.015889,0.0325957,1.00333
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,sd_err_mm,0.1,2.50694,0.00560572,2.50024,0.00559072,0.00670574,0.00791709,-0.00881175,0.0222232,1.00268
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,sd_err_mm,0.15,2.47989,0.00554523,2.50024,0.00559072,-0.0203442,0.00787438,-0.035778,-0.00491047,0.991863
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,sd_err_mm,0.2,2.49356,0.0055758,2.50024,0.00559072,-0.00667237,0.00789593,-0.0221484,0.00880366,0.997331
AF_rr0.1,0.15,5,retrospective,AP,A6,T2,sd_err_mm,0.25,2.50792,0.00560791,2.50024,0.00559072,0.00768725,0.00791864,-0.00783329,0.0232078,1.00307
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,bias_mm,0.1,0.127259,0.00701976,0.135189,0.00704538,-0.00793008,0.00994557,-0.0274234,0.0115632,0.941341
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,bias_mm,0.15,0.113981,0.0069637,0.135189,0.00704538,-0.021208,0.00990608,-0.040624,-0.00179212,0.843123
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,bias_mm,0.2,0.128755,0.00700545,0.135189,0.00704538,-0.00643416,0.00993547,-0.0259077,0.0130394,0.952406
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,bias_mm,0.25,0.139455,0.00703649,0.135189,0.00704538,0.00426557,0.00995738,-0.0152509,0.023782,1.03155
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,relbias_pct,0.1,1.26721,0.0709243,1.2861,0.070633,-0.0188879,0.100096,-0.215077,0.177301,0.985314
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,relbias_pct,0.15,1.13047,0.0702329,1.2861,0.070633,-0.155624,0.0996076,-0.350855,0.0396069,0.878995
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,relbias_pct,0.2,1.25264,0.0704154,1.2861,0.070633,-0.0334547,0.0997364,-0.228938,0.162029,0.973987
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,relbias_pct,0.25,1.29606,0.0705684,1.2861,0.070633,0.00996633,0.0998444,-0.185729,0.205661,1.00775
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,rmse_mm,0.1,2.22348,0.00694958,2.23203,0.00734888,-0.00855346,0.0101145,-0.0283778,0.0112709,0.996168
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,rmse_mm,0.15,2.20505,0.00669783,2.23203,0.00734888,-0.0269777,0.00994319,-0.0464663,-0.00748905,0.987913
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,rmse_mm,0.2,2.21904,0.00714015,2.23203,0.00734888,-0.0129859,0.0102464,-0.0330687,0.00709698,0.994182
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,rmse_mm,0.25,2.22949,0.00717472,2.23203,0.00734888,-0.00254308,0.0102705,-0.0226732,0.0175871,0.998861
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,sd_err_mm,0.1,2.21984,0.00496375,2.22794,0.00498186,-0.00810046,0.00703262,-0.0218844,0.00568347,0.996364
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,sd_err_mm,0.15,2.20212,0.00492411,2.22794,0.00498186,-0.0258279,0.00700469,-0.0395571,-0.0120987,0.988407
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,sd_err_mm,0.2,2.21532,0.00495362,2.22794,0.00498186,-0.0126266,0.00702548,-0.0263966,0.00114331,0.994333
AF_rr0.1,0.15,5,retrospective,AP,A6,Tv,sd_err_mm,0.25,2.22513,0.00497557,2.22794,0.00498186,-0.00281101,0.00704097,-0.0166113,0.0109893,0.998738
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,bias_mm,0.1,-0.155592,0.00461555,-0.160256,0.00460799,0.00466388,0.00652203,-0.0081193,0.0174471,0.970897
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,bias_mm,0.15,-0.15003,0.00461498,-0.160256,0.00460799,0.0102258,0.00652162,-0.00255656,0.0230082,0.936191
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,bias_mm,0.2,-0.153134,0.00462666,-0.160256,0.00460799,0.00712154,0.0065299,-0.00567705,0.0199201,0.955561
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,bias_mm,0.25,-0.150477,0.00464601,-0.160256,0.00460799,0.00977881,0.00654362,-0.00304667,0.0226043,0.93898
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,relbias_pct,0.1,-2.23369,0.0731313,-2.26398,0.0730371,0.0302916,0.103357,-0.172287,0.232871,0.98662
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,relbias_pct,0.15,-2.15114,0.0731689,-2.26398,0.0730371,0.112841,0.103383,-0.0897905,0.315472,0.950158
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,relbias_pct,0.2,-2.15381,0.0734853,-2.26398,0.0730371,0.11017,0.103607,-0.0929009,0.31324,0.951338
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,relbias_pct,0.25,-2.14508,0.0736283,-2.26398,0.0730371,0.118904,0.103709,-0.0843654,0.322174,0.94748
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,rmse_mm,0.1,1.46783,0.00463633,1.46595,0.00442821,0.00187687,0.00641128,-0.0106892,0.014443,1.00128
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,rmse_mm,0.15,1.46707,0.00439897,1.46595,0.00442821,0.00111685,0.00624179,-0.0111171,0.0133508,1.00076
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,rmse_mm,0.2,1.47106,0.00445051,1.46595,0.00442821,0.00511237,0.00627822,-0.00719295,0.0174177,1.00349
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,rmse_mm,0.25,1.47687,0.00443383,1.46595,0.00442821,0.0109228,0.00626641,-0.00135937,0.023205,1.00745
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,sd_err_mm,0.1,1.45957,0.00326371,1.45717,0.00325835,0.0023929,0.00461179,-0.00664621,0.011432,1.00164
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,sd_err_mm,0.15,1.45938,0.0032633,1.45717,0.00325835,0.00221108,0.00461151,-0.00682747,0.0112496,1.00152
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,sd_err_mm,0.2,1.46308,0.00327156,1.45717,0.00325835,0.00590603,0.00461736,-0.00314399,0.0149561,1.00405
AF_rr0.1,0.15,5,retrospective,SL,A1,T1,sd_err_mm,0.25,1.4692,0.00328524,1.45717,0.00325835,0.0120227,0.00462706,0.00295366,0.0210917,1.00825
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,bias_mm,0.1,0.119155,0.00440286,0.113035,0.00439528,0.00611989,0.00622122,-0.00607371,0.0183135,1.05414
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,bias_mm,0.15,0.124165,0.0044101,0.113035,0.00439528,0.0111299,0.00622635,-0.00107375,0.0233335,1.09846
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,bias_mm,0.2,0.119544,0.00441782,0.113035,0.00439528,0.00650896,0.00623182,-0.0057054,0.0187233,1.05758
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,bias_mm,0.25,0.121394,0.00444183,0.113035,0.00439528,0.00835899,0.00624887,-0.00388879,0.0206068,1.07395
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,relbias_pct,0.1,1.81183,0.0740306,1.76131,0.0739307,0.0505164,0.104625,-0.154548,0.25558,1.02868
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,relbias_pct,0.15,1.87775,0.0741343,1.76131,0.0739307,0.11644,0.104698,-0.0887677,0.321648,1.06611
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,relbias_pct,0.2,1.84917,0.0742924,1.76131,0.0739307,0.0878586,0.10481,-0.117569,0.293286,1.04988
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,relbias_pct,0.25,1.85303,0.0745192,1.76131,0.0739307,0.0917164,0.104971,-0.114026,0.297459,1.05207
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,rmse_mm,0.1,1.39739,0.00436933,1.39449,0.0041917,0.00289692,0.00605486,-0.00897061,0.0147645,1.00208
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,rmse_mm,0.15,1.4001,0.00418961,1.39449,0.0041917,0.00561388,0.00592648,-0.00600202,0.0172298,1.00403
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,rmse_mm,0.2,1.40213,0.00415168,1.39449,0.0041917,0.00764346,0.00589972,-0.00392,0.0192069,1.00548
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,rmse_mm,0.25,1.40986,0.00425102,1.39449,0.0041917,0.0153691,0.00597005,0.00366781,0.0270704,1.01102
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,sd_err_mm,0.1,1.39231,0.0031133,1.38991,0.00310795,0.00239628,0.00439909,-0.00622594,0.0110185,1.00172
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,sd_err_mm,0.15,1.3946,0.00311843,1.38991,0.00310795,0.00468617,0.00440272,-0.00394316,0.0133155,1.00337
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,sd_err_mm,0.2,1.39704,0.00312388,1.38991,0.00310795,0.00712689,0.00440658,-0.00151001,0.0157638,1.00513
AF_rr0.1,0.15,5,retrospective,SL,A1,T2,sd_err_mm,0.25,1.40463,0.00314087,1.38991,0.00310795,0.014722,0.00441864,0.00606146,0.0233825,1.01059
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,bias_mm,0.1,0.0879345,0.00369598,0.0832672,0.00371507,0.00466729,0.00524042,-0.00560395,0.0149385,1.05605
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,bias_mm,0.15,0.0903845,0.00372811,0.0832672,0.00371507,0.00711733,0.00526313,-0.00319841,0.0174331,1.08548
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,bias_mm,0.2,0.0895786,0.00374377,0.0832672,0.00371507,0.00631145,0.00527424,-0.00402606,0.016649,1.0758
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,bias_mm,0.25,0.0884798,0.00376775,0.0832672,0.00371507,0.00521266,0.00529129,-0.00515827,0.0155836,1.0626
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,relbias_pct,0.1,1.33643,0.0670017,1.29213,0.0669097,0.0442963,0.0946897,-0.141296,0.229888,1.03428
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,relbias_pct,0.15,1.35306,0.0670179,1.29213,0.0669097,0.0609269,0.0947011,-0.124687,0.246541,1.04715
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,relbias_pct,0.2,1.38427,0.0675316,1.29213,0.0669097,0.0921433,0.0950654,-0.0941848,0.278471,1.07131
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,relbias_pct,0.25,1.34169,0.0676018,1.29213,0.0669097,0.0495604,0.0951152,-0.136865,0.235986,1.03836
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,rmse_mm,0.1,1.17207,0.00339739,1.17775,0.00333719,-0.00568192,0.00476226,-0.0150159,0.0036521,0.995176
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,rmse_mm,0.15,1.18238,0.00332636,1.17775,0.00333719,0.00463312,0.00471184,-0.00460209,0.0138683,1.00393
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,rmse_mm,0.2,1.18726,0.00326903,1.17775,0.00333719,0.00951221,0.00467155,0.000355978,0.0186684,1.00808
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,rmse_mm,0.25,1.19474,0.00336927,1.17775,0.00333719,0.0169912,0.00474224,0.00769637,0.0262859,1.01443
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,sd_err_mm,0.1,1.16877,0.00261347,1.17481,0.00262697,-0.00603806,0.00370556,-0.013301,0.00122484,0.99486
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,sd_err_mm,0.15,1.17893,0.00263618,1.17481,0.00262697,0.00412065,0.00372161,-0.00317371,0.011415,1.00351
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,sd_err_mm,0.2,1.18389,0.00264726,1.17481,0.00262697,0.00907528,0.00372947,0.00176552,0.016385,1.00772
AF_rr0.1,0.15,5,retrospective,SL,A1,Tv,sd_err_mm,0.25,1.19147,0.00266422,1.17481,0.00262697,0.0166576,0.00374152,0.00932424,0.023991,1.01418
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,bias_mm,0.1,-0.155619,0.00610691,-0.156637,0.0060757,0.00101773,0.00861443,-0.0158666,0.017902,0.993503
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,bias_mm,0.15,-0.153081,0.00606948,-0.156637,0.0060757,0.00355578,0.00858794,-0.0132766,0.0203881,0.977299
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,bias_mm,0.2,-0.155134,0.00607701,-0.156637,0.0060757,0.00150347,0.00859326,-0.0153393,0.0183463,0.990402
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,bias_mm,0.25,-0.164295,0.0060958,-0.156637,0.0060757,-0.00765783,0.00860656,-0.0245267,0.00921102,1.04889
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,relbias_pct,0.1,-2.24925,0.09676,-2.14086,0.0965589,-0.108398,0.136697,-0.376324,0.159529,1.05063
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,relbias_pct,0.15,-2.21181,0.096588,-2.14086,0.0965589,-0.0709572,0.136575,-0.338645,0.196731,1.03314
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,relbias_pct,0.2,-2.21943,0.0964592,-2.14086,0.0965589,-0.0785776,0.136484,-0.346087,0.188932,1.0367
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,relbias_pct,0.25,-2.41764,0.0964492,-2.14086,0.0965589,-0.276786,0.136477,-0.544281,-0.00929033,1.12929
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,rmse_mm,0.1,1.93743,0.00613707,1.92767,0.00550469,0.00975595,0.0082441,-0.00640249,0.0259144,1.00506
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,rmse_mm,0.15,1.92542,0.00551909,1.92767,0.00550469,-0.00224591,0.007795,-0.0175241,0.0130323,0.998835
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,rmse_mm,0.2,1.92796,0.00573078,1.92767,0.00550469,0.000291453,0.00794629,-0.0152833,0.0158662,1.00015
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,rmse_mm,0.25,1.93464,0.00577087,1.92767,0.00550469,0.00697079,0.00797525,-0.00866069,0.0226023,1.00362
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,sd_err_mm,0.1,1.93117,0.00431826,1.9213,0.00429619,0.00987049,0.00609135,-0.00206857,0.0218095,1.00514
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,sd_err_mm,0.15,1.91934,0.00429179,1.9213,0.00429619,-0.00196646,0.00607262,-0.0138688,0.00993587,0.998976
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,sd_err_mm,0.2,1.92172,0.00429712,1.9213,0.00429619,0.000414384,0.00607638,-0.0114953,0.0123241,1.00022
AF_rr0.1,0.15,5,retrospective,SL,A6,T1,sd_err_mm,0.25,1.92766,0.0043104,1.9213,0.00429619,0.0063565,0.00608579,-0.00557164,0.0182846,1.00331
AF_rr0.1,0.15,5,retrospective,SL,A6,T2,bias_mm,0.1,0.119127,0.00595366,0.116653,0.00591949,0.00247374,0.00839562,-0.0139817,0.0189292,1.02121
AF_rr0.1,0.15,5,retrospective,SL,A6,T2,bias_mm,0.15,0.121113,0.00591463,0.116653,0.00591949,0.00445986,0.00836799,-0.0119414,0.0208611,1.03823
AF_rr0.1,0.15,5,retrospective,SL,A6,T2,bias_mm,0.2,0.117544,0.00592034,0.116653,0.00591949,0.000890891,0.00837203,-0.0155183,0.0173001,1.00764
AF_rr0.1,0.15,5,retrospective,SL,A6,T2,bias_mm,0.25,0.107575,0.00594507,0.116653,0.00591949,-0.00907766,0.00838953,-0.0255211,0.00736582,0.922182
