rhythm_state,p_beat_cv,W,p_N_beats,p_data_mode,axis,estimator,subset,estimand,metric,value,mcse,n
AF_rr0.1,0.05,0,3,prospective,SL,A1,accepted,T2,bias_mm,0.0495094,0.00393606,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,accepted,T2,relbias_pct,0.757805,0.0689943,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,accepted,T2,rmse_mm,1.24567,0.00326197,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,accepted,T2,sd_err_mm,1.24469,0.00278323,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,accepted,Tv,bias_mm,0.018749,0.0031522,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,accepted,Tv,relbias_pct,0.28341,0.0616201,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,accepted,Tv,rmse_mm,0.996986,0.00223905,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,accepted,Tv,sd_err_mm,0.996815,0.00222896,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,T1,bias_mm,-0.224135,0.00417146,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,T1,relbias_pct,-3.22659,0.0683645,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,T1,rmse_mm,1.33803,0.00375213,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,T1,sd_err_mm,1.31913,0.00294968,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,T2,bias_mm,0.0495094,0.00393606,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,T2,relbias_pct,0.757805,0.0689943,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,T2,rmse_mm,1.24567,0.00326197,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,T2,sd_err_mm,1.24469,0.00278323,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,Tv,bias_mm,0.018749,0.0031522,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,Tv,relbias_pct,0.28341,0.0616201,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,Tv,rmse_mm,0.996986,0.00223905,100000
AF_rr0.1,0.05,0,3,prospective,SL,A1,all,Tv,sd_err_mm,0.996815,0.00222896,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,T1,bias_mm,-0.224846,0.00508648,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,T1,relbias_pct,-3.23203,0.0859826,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,T1,rmse_mm,1.62412,0.00421053,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,T1,sd_err_mm,1.60849,0.0035967,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,T2,bias_mm,0.0487985,0.00489829,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,T2,relbias_pct,0.752374,0.0879333,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,T2,rmse_mm,1.54974,0.00392773,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,T2,sd_err_mm,1.54898,0.00346363,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,Tv,bias_mm,0.0180381,0.00429413,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,Tv,relbias_pct,0.281491,0.0825398,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,Tv,rmse_mm,1.35804,0.00311623,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,accepted,Tv,sd_err_mm,1.35792,0.00303643,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,T1,bias_mm,-0.224846,0.00508648,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,T1,relbias_pct,-3.23203,0.0859826,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,T1,rmse_mm,1.62412,0.00421053,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,T1,sd_err_mm,1.60849,0.0035967,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,T2,bias_mm,0.0487985,0.00489829,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,T2,relbias_pct,0.752374,0.0879333,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,T2,rmse_mm,1.54974,0.00392773,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,T2,sd_err_mm,1.54898,0.00346363,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,Tv,bias_mm,0.0180381,0.00429413,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,Tv,relbias_pct,0.281491,0.0825398,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,Tv,rmse_mm,1.35804,0.00311623,100000
AF_rr0.1,0.05,0,3,prospective,SL,A6,all,Tv,sd_err_mm,1.35792,0.00303643,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,T1,bias_mm,-0.336518,0.00612636,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,T1,relbias_pct,-3.13412,0.0585357,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,T1,rmse_mm,1.74123,0.00625084,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,T1,sd_err_mm,1.70841,0.00433202,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,T2,bias_mm,0.0891553,0.00558964,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,T2,relbias_pct,0.818027,0.0571302,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,T2,rmse_mm,1.56127,0.00498821,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,T2,sd_err_mm,1.55874,0.00395249,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,Tv,bias_mm,0.0311267,0.00382194,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,Tv,relbias_pct,0.295419,0.0445541,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,Tv,rmse_mm,1.06624,0.002787,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,accepted,Tv,sd_err_mm,1.06579,0.00270254,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,T1,bias_mm,-0.338297,0.0055172,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,T1,relbias_pct,-3.11995,0.0529485,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,T1,rmse_mm,1.77718,0.00567955,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,T1,sd_err_mm,1.74469,0.00390127,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,T2,bias_mm,0.0883441,0.00505246,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,T2,relbias_pct,0.840857,0.0518859,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,T2,rmse_mm,1.60016,0.00454385,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,T2,sd_err_mm,1.59773,0.00357264,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,Tv,bias_mm,0.0327883,0.00355249,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,Tv,relbias_pct,0.321864,0.0412876,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,Tv,rmse_mm,1.12387,0.00272772,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,all,Tv,sd_err_mm,1.12339,0.002512,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,T1,bias_mm,-0.344519,0.0125141,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,T1,relbias_pct,-3.07042,0.121635,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,T1,rmse_mm,1.89757,0.013003,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,T1,sd_err_mm,1.86607,0.00884901,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,T2,bias_mm,0.0855072,0.0115829,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,T2,relbias_pct,0.920698,0.120541,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,T2,rmse_mm,1.72929,0.0104206,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,T2,sd_err_mm,1.72721,0.00819053,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,Tv,bias_mm,0.0385994,0.00875152,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,Tv,relbias_pct,0.414349,0.100987,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,Tv,rmse_mm,1.30555,0.00681892,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A1,limited,Tv,sd_err_mm,1.305,0.0061884,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,T1,bias_mm,-0.331602,0.00722837,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,T1,relbias_pct,-3.08692,0.0710589,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,T1,rmse_mm,2.0428,0.00667102,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,T1,sd_err_mm,2.01572,0.00511126,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,T2,bias_mm,0.0940714,0.00678611,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,T2,relbias_pct,0.869847,0.071002,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,T2,rmse_mm,1.89471,0.00584635,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,T2,sd_err_mm,1.89239,0.00479854,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,Tv,bias_mm,0.0360428,0.00540051,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,Tv,relbias_pct,0.341689,0.0613821,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,Tv,rmse_mm,1.50642,0.00409226,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,accepted,Tv,sd_err_mm,1.506,0.00381876,77764
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,T1,bias_mm,-0.334553,0.00637571,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,T1,relbias_pct,-3.08191,0.0626562,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,T1,rmse_mm,2.04373,0.00601367,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,T1,sd_err_mm,2.01618,0.00450833,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,T2,bias_mm,0.0920886,0.00598205,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,T2,relbias_pct,0.882437,0.0626087,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,T2,rmse_mm,1.89392,0.00518826,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,T2,sd_err_mm,1.89169,0.00422997,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,Tv,bias_mm,0.0365328,0.00476494,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,Tv,relbias_pct,0.358613,0.0541867,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,Tv,rmse_mm,1.50724,0.00360978,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,all,Tv,sd_err_mm,1.5068,0.00336933,100000
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,T1,bias_mm,-0.344872,0.0135315,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,T1,relbias_pct,-3.0644,0.132829,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,T1,rmse_mm,2.047,0.0136759,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,T1,sd_err_mm,2.01779,0.00956845,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,T2,bias_mm,0.0851545,0.0126697,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,T2,relbias_pct,0.92647,0.132747,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,T2,rmse_mm,1.89114,0.0112428,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,T2,sd_err_mm,1.88927,0.008959,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,Tv,bias_mm,0.0382467,0.0101239,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,Tv,relbias_pct,0.4178,0.115339,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,Tv,rmse_mm,1.51011,0.00766293,22236
AF_rr0.1,0.05,0,3,retrospective,AP,A6,limited,Tv,sd_err_mm,1.50966,0.00715887,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,T1,bias_mm,-0.210962,0.00472551,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,T1,relbias_pct,-3.01821,0.0773523,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,T1,rmse_mm,1.33454,0.00414498,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,T1,sd_err_mm,1.31776,0.00334146,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,T2,bias_mm,0.0635867,0.00445421,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,T2,relbias_pct,0.966937,0.0778999,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,T2,rmse_mm,1.24373,0.00364037,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,T2,sd_err_mm,1.24211,0.00314962,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,Tv,bias_mm,0.0264624,0.00358912,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,Tv,relbias_pct,0.44549,0.0696549,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,Tv,rmse_mm,1.00121,0.00256699,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,accepted,Tv,sd_err_mm,1.00087,0.0025379,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,T1,bias_mm,-0.213585,0.00428239,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,T1,relbias_pct,-3.02991,0.0704103,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,T1,rmse_mm,1.37094,0.00374153,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,T1,sd_err_mm,1.35421,0.00302812,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,T2,bias_mm,0.0604957,0.00404885,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,T2,relbias_pct,0.945638,0.0711021,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,T2,rmse_mm,1.28178,0.00331694,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,T2,sd_err_mm,1.28036,0.00286298,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,Tv,bias_mm,0.0247524,0.00330857,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,Tv,relbias_pct,0.423103,0.0641196,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,Tv,rmse_mm,1.04655,0.00244687,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,all,Tv,sd_err_mm,1.04626,0.00233952,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,T1,bias_mm,-0.222761,0.00988886,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,T1,relbias_pct,-3.07084,0.164586,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,T1,rmse_mm,1.4913,0.00838015,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,T1,sd_err_mm,1.4746,0.00699263,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,T2,bias_mm,0.0496856,0.00942838,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,T2,relbias_pct,0.871151,0.167418,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,T2,rmse_mm,1.40678,0.00756416,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,T2,sd_err_mm,1.40594,0.00666702,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,Tv,bias_mm,0.018772,0.0079903,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,Tv,relbias_pct,0.344812,0.154311,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,Tv,rmse_mm,1.19161,0.00595263,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A1,limited,Tv,sd_err_mm,1.19149,0.00565013,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,T1,bias_mm,-0.212043,0.00577817,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,T1,relbias_pct,-3.06055,0.0974928,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,T1,rmse_mm,1.62519,0.00473402,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,T1,sd_err_mm,1.61131,0.00408581,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,T2,bias_mm,0.0625061,0.00555405,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,T2,relbias_pct,0.921419,0.0995114,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,T2,rmse_mm,1.55006,0.0043618,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,T2,sd_err_mm,1.54881,0.00392733,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,Tv,bias_mm,0.0253818,0.00488438,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,Tv,relbias_pct,0.398854,0.0934347,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,Tv,rmse_mm,1.3623,0.00350807,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,accepted,Tv,sd_err_mm,1.36207,0.0034538,77764
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,T1,bias_mm,-0.214416,0.00510402,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,T1,relbias_pct,-3.06569,0.0859899,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,T1,rmse_mm,1.62821,0.00419869,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,T1,sd_err_mm,1.61403,0.00360911,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,T2,bias_mm,0.059665,0.00490627,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,T2,relbias_pct,0.906803,0.0877967,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,T2,rmse_mm,1.55264,0.00385732,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,T2,sd_err_mm,1.5515,0.00346927,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,Tv,bias_mm,0.0239217,0.00430962,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,Tv,relbias_pct,0.381423,0.0824049,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,Tv,rmse_mm,1.36303,0.0031033,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,all,Tv,sd_err_mm,1.36282,0.00304738,100000
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,T1,bias_mm,-0.222717,0.0108875,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,T1,relbias_pct,-3.08368,0.182485,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,T1,rmse_mm,1.63869,0.00907685,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,T1,sd_err_mm,1.62352,0.00769882,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,T2,bias_mm,0.0497292,0.0104672,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,T2,relbias_pct,0.855689,0.186514,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,T2,rmse_mm,1.5616,0.00825906,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,T2,sd_err_mm,1.56085,0.00740162,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,Tv,bias_mm,0.0188156,0.00915703,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,Tv,relbias_pct,0.320466,0.174835,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,Tv,rmse_mm,1.36557,0.00665245,22236
AF_rr0.1,0.05,0,3,retrospective,SL,A6,limited,Tv,sd_err_mm,1.36547,0.00647514,22236
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,T1,bias_mm,-0.344528,0.00514392,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,T1,relbias_pct,-3.18049,0.0490107,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,T1,rmse_mm,1.66273,0.00534244,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,T1,sd_err_mm,1.62665,0.00363732,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,T2,bias_mm,0.081177,0.00468481,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,T2,relbias_pct,0.776515,0.0476801,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,T2,rmse_mm,1.48368,0.00430196,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,T2,sd_err_mm,1.48147,0.00331268,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,Tv,bias_mm,0.027434,0.00301195,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,Tv,relbias_pct,0.257561,0.0357116,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,Tv,rmse_mm,0.952852,0.00215554,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,accepted,Tv,sd_err_mm,0.952461,0.00212978,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,T1,bias_mm,-0.344528,0.00514392,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,T1,relbias_pct,-3.18049,0.0490107,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,T1,rmse_mm,1.66273,0.00534244,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,T1,sd_err_mm,1.62665,0.00363732,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,T2,bias_mm,0.081177,0.00468481,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,T2,relbias_pct,0.776515,0.0476801,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,T2,rmse_mm,1.48368,0.00430196,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,T2,sd_err_mm,1.48147,0.00331268,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,Tv,bias_mm,0.027434,0.00301195,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,Tv,relbias_pct,0.257561,0.0357116,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,Tv,rmse_mm,0.952852,0.00215554,100000
AF_rr0.1,0.05,0,5,prospective,AP,A1,all,Tv,sd_err_mm,0.952461,0.00212978,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,T1,bias_mm,-0.344322,0.00633102,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,T1,relbias_pct,-3.19063,0.0624413,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,T1,rmse_mm,2.03143,0.00598534,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,T1,sd_err_mm,2.00204,0.00447673,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,T2,bias_mm,0.0813822,0.00596301,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,T2,relbias_pct,0.765528,0.0624789,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,T2,rmse_mm,1.88741,0.00521803,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,T2,sd_err_mm,1.88567,0.0042165,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,Tv,bias_mm,0.0276392,0.00474443,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,Tv,relbias_pct,0.244462,0.0539888,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,Tv,rmse_mm,1.50057,0.00357314,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,accepted,Tv,sd_err_mm,1.50032,0.00335484,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,T1,bias_mm,-0.344322,0.00633102,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,T1,relbias_pct,-3.19063,0.0624413,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,T1,rmse_mm,2.03143,0.00598534,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,T1,sd_err_mm,2.00204,0.00447673,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,T2,bias_mm,0.0813822,0.00596301,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,T2,relbias_pct,0.765528,0.0624789,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,T2,rmse_mm,1.88741,0.00521803,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,T2,sd_err_mm,1.88567,0.0042165,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,Tv,bias_mm,0.0276392,0.00474443,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,Tv,relbias_pct,0.244462,0.0539888,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,Tv,rmse_mm,1.50057,0.00357314,100000
AF_rr0.1,0.05,0,5,prospective,AP,A6,all,Tv,sd_err_mm,1.50032,0.00335484,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,T1,bias_mm,-0.221485,0.0039498,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,T1,relbias_pct,-3.27605,0.064156,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,T1,rmse_mm,1.26852,0.00362433,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,T1,sd_err_mm,1.24904,0.00279295,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,T2,bias_mm,0.051583,0.00369843,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,T2,relbias_pct,0.709795,0.0643472,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,T2,rmse_mm,1.17068,0.00307087,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,T2,sd_err_mm,1.16955,0.0026152,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,Tv,bias_mm,0.0164575,0.00287459,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,Tv,relbias_pct,0.185424,0.0562541,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,Tv,rmse_mm,0.909169,0.00203793,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,accepted,Tv,sd_err_mm,0.909025,0.00203265,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,all,T1,bias_mm,-0.221485,0.0039498,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,all,T1,relbias_pct,-3.27605,0.064156,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,all,T1,rmse_mm,1.26852,0.00362433,100000
AF_rr0.1,0.05,0,5,prospective,SL,A1,all,T1,sd_err_mm,1.24904,0.00279295,100000
