u,view_over,rho,N_beats,estimator,axis,estimand,bias_mcse,relbias_pct_mcse,rmse_mcse,sd_err_mcse,bias,relbias_pct,rmse,sd_err
base,True,0.0,3,A1,SL,T1,0.004785435901140815,0.0757195839325892,0.005159737658725799,0.0033838310958280043,-0.05576271727763327,-0.09160818565556995,1.514307187011328,1.5132877044345336
base,True,0.0,3,A1,SL,T2,0.004571681371784737,0.07686431788941908,0.004223185558898917,0.003232683062868929,0.21742450893798135,4.031769339723187,1.4619437654467817,1.4456925871402806
base,True,0.0,3,A2,AP,T1,0.0057986374570072495,0.05147569386611568,0.006129291530799753,0.004100276368925243,-1.1745825991929308,-10.504928609791074,2.1776203282278606,1.8336901689709608
base,True,0.0,3,A2,AP,T2,0.005765471671238332,0.05429323062277528,0.0059305529067581325,0.00407682449964502,-0.7487068869415918,-6.66494023223287,1.9709376248565935,1.8232022266290628
base,True,0.0,3,A2,SL,T1,0.004252060468102211,0.06392590527800728,0.0042876047721474115,0.003006675824427025,-0.6720867630272013,-8.880988940935586,1.5032246536888347,1.3446195827964724
base,True,0.0,3,A2,SL,T2,0.00422759534597708,0.06731978832799732,0.004185531712714549,0.0029893762841718707,-0.3988995368115866,-4.948250091782515,1.3951197829716258,1.3368830318815133
base,True,0.0,3,A3,AP,T1,0.006475713359742148,0.05991359141946504,0.008094414376788981,0.004579043724969857,0.5735249175837346,5.956935110962925,2.1265877005146545,2.0478003691166515
base,True,0.0,3,A3,AP,T2,0.0063993680249059305,0.06186759012926839,0.00833595359504346,0.004525059151071666,0.9994006298350732,10.431362853152631,2.2569784621972953,2.023657854435587
base,True,0.0,3,A3,SL,T1,0.004676762151031761,0.07365270856320326,0.005822712357705013,0.0033069867659663104,0.5333823139883798,9.338712104990543,1.5721594201936724,1.4789220472128755
base,True,0.0,3,A3,SL,T2,0.004629845342314225,0.0766306527951043,0.0054635659543852,0.0032738114064932967,0.8065695402039943,13.996050928283967,1.6715501120492504,1.4640856496034897
base,True,0.0,3,A4,AP,T1,0.00621171729008222,0.05822599539885457,0.007112697485408536,0.004392369380532671,0.4341270418872378,4.844541318522601,2.0117084461364456,1.964317481770867
base,True,0.0,3,A4,AP,T2,0.00605779188641718,0.059705268836478045,0.00706881274899822,0.004283527139591679,0.8600027541385765,9.254213997963836,2.099821967262363,1.9156419952366315
base,True,0.0,3,A4,SL,T1,0.004557010736529832,0.07283033006635699,0.005383003240201594,0.003222309305326954,0.47707178268614475,8.703759674153465,1.5179629128451393,1.441053324927574
base,True,0.0,3,A4,SL,T2,0.0044723652236054725,0.0755512108578508,0.004746058893999772,0.0031624555898718,0.7502590089017593,13.32221633561394,1.6009602267761434,1.4142860634721546
base,True,0.0,3,A5,AP,T1,0.006145120761060597,0.055019561947541214,0.006657139569402858,0.004345278287801941,-1.099642210741395,-9.868462540843812,2.232806786521586,1.9432578101738835
base,True,0.0,3,A5,AP,T2,0.006182199755853084,0.0581242078908607,0.006883637244198648,0.004371497227554317,-0.6737664984900561,-5.982106383783959,2.0678207023387505,1.954983217863262
base,True,0.0,3,A5,SL,T1,0.004492266186185579,0.06767619441023594,0.004608062258145295,0.003176527765825389,-0.6327268215566472,-8.383315029388227,1.5551104780742502,1.4205793004104463
base,True,0.0,3,A5,SL,T2,0.004511930712238874,0.07133565639432043,0.0049856549526060235,0.0031904327550716133,-0.35953959534103264,-4.412328382607484,1.4713939779351013,1.4267977695540597
base,True,0.0,3,A6,AP,T1,0.0077149870119553945,0.0726841672996854,0.007834251123949264,0.00545534690972254,-0.2279072229716101,-2.06172333614007,2.4503029691697473,2.4396931076395743
base,True,0.0,3,A6,AP,T2,0.007427327055376883,0.07345263614324718,0.0076854411372504336,0.00525193958671089,0.1979684892797287,1.9510600090336554,2.3570437154015313,2.348727042198251
base,True,0.0,3,A6,SL,T1,0.005796360979481716,0.09272701267406955,0.006142835885760708,0.004098666648181095,-0.1384621597537591,-1.881718879799936,1.8381834055199429,1.8329702835686736
base,True,0.0,3,A6,SL,T2,0.005624391690702856,0.09496352788816594,0.006002627607907454,0.003977065389921924,0.1347250664618555,2.1534107801555944,1.7836752503737876,1.7785888195546304
base,True,0.0,3,A7,AP,T1,0.005385779057597194,0.05264354714883521,0.005076805973313688,0.0038083399353467506,0.2684478640099332,2.8664182044640754,1.7241510533595048,1.7031328796442313
base,True,0.0,3,A7,AP,T2,0.0057957155173134906,0.05792456785017616,0.0060827541027472015,0.004098210235222873,0.694323576261272,7.3992100398312015,1.9598682287329225,1.8327661705091673
base,True,0.0,3,A7,SL,T1,0.0042383386541811575,0.07126060910269666,0.0039031652825579854,0.0029969729882389656,0.27291595294121385,4.916413548131961,1.367777982206132,1.340280364234519
base,True,0.0,3,A7,SL,T2,0.004466685155066752,0.07686170209139659,0.0044598072129819625,0.0031584391548082407,0.5461031791568286,9.565705710841728,1.5143765576824972,1.4124898680873323
base,True,0.0,5,A1,AP,T1,0.005966406730447437,0.05586681708786062,0.006020549549968316,0.004218907753007943,-0.20476887498136254,-1.5005458446687077,1.8978133789876994,1.8867434715172196
base,True,0.0,5,A1,AP,T2,0.005557385382164495,0.055202932444161856,0.005366629672994773,0.0039296845378673185,0.22312853563966448,2.555300026340156,1.7714989944885593,1.7573995642965097
base,True,0.0,5,A1,SL,T1,0.004435474381417375,0.07009213385828937,0.004251152378209837,0.0031363696947671123,-0.04703594412417069,0.2448127252171562,1.4034015838054512,1.4026201548605328
base,True,0.0,5,A1,SL,T2,0.004207936142034511,0.07089161425595034,0.003760802211798886,0.002975475058245047,0.22860078078953056,4.404828394119076,1.3501530534702484,1.330666245737085
base,True,0.0,5,A2,AP,T1,0.00566424119383292,0.0497017807876821,0.006269083653693009,0.004005243384702433,-1.1767226175128855,-10.426710677632817,2.143130155900349,1.7911903389063315
base,True,0.0,5,A2,AP,T2,0.005626211089516071,0.05252033504727073,0.005927167323620427,0.003978351905593026,-0.7488252068918585,-6.563191228126063,1.9303193151923783,1.779164163976827
base,True,0.0,5,A2,SL,T1,0.004167150424429174,0.06167068711273582,0.004290729578059717,0.0029466350565503846,-0.6574388097409009,-8.476119927345371,1.472658374978018,1.3177686693733557
base,True,0.0,5,A2,SL,T2,0.004128922254357061,0.06494190058695416,0.004179946589360438,0.002919603523102036,-0.38180208482719974,-4.510847132814485,1.3603513083876213,1.3056798605525397
base,True,0.0,5,A3,AP,T1,0.006090787902812489,0.05631771946878934,0.0075796582427158235,0.004306858963196354,0.4491101232128861,4.82162457720397,1.9777341916394413,1.926076251788775
base,True,0.0,5,A3,AP,T2,0.0059847913764062306,0.05799982852947767,0.007765765763860613,0.0042319077258351455,0.877007533833913,9.263691507157827,2.0858761177462726,1.892557207037779
base,True,0.0,5,A3,SL,T1,0.004417513765664948,0.06942937503902259,0.005073888917186484,0.003123669558073443,0.4500071213110613,8.15441288834232,1.4676272284836944,1.396940509464856
base,True,0.0,5,A3,SL,T2,0.004355231816637227,0.07208018068544303,0.0051342266608636515,0.003079629349368832,0.7256438462247625,12.773386802326147,1.5567094915830024,1.377245227860645
base,True,0.0,5,A4,AP,T1,0.0058409022964689555,0.05481265914686641,0.0068161138865555975,0.0041301622729442685,0.3343860648241009,3.930219325915987,1.8770705601810878,1.8470554847349963
base,True,0.0,5,A4,AP,T2,0.005654686262532849,0.05603153710432595,0.006696459552006838,0.003998486994204345,0.762283475445128,8.318033001863633,1.9438600243401654,1.7881688043268658
base,True,0.0,5,A4,SL,T1,0.00430096675966064,0.0687450209921582,0.004457929422791213,0.0030412579677418254,0.4080373562671976,7.703586771089152,1.4199674265859168,1.3600851101201625
base,True,0.0,5,A4,SL,T2,0.004205610058558614,0.07121409641962954,0.004294950225878674,0.0029738302606216256,0.6836740811808989,12.295589559982691,1.4953622165172962,1.3299306735559335
base,True,0.0,5,A5,AP,T1,0.0059366706047988905,0.0527279692747124,0.006861650891441329,0.004197881031781771,-1.074392774198737,-9.534289293979905,2.1630280571876344,1.8773400829333835
base,True,0.0,5,A5,AP,T2,0.005973931199957491,0.055841392668222974,0.006889456223325755,0.004224228383026549,-0.6464953635777098,-5.613144726128304,1.9966737253382307,1.8891229177008453
base,True,0.0,5,A5,SL,T1,0.004362312921725675,0.06495899403886848,0.004582548406137699,0.0030846364718308435,-0.602236449778247,-7.773057044527702,1.5052066683259677,1.3794844699036957
base,True,0.0,5,A5,SL,T2,0.004369339571190846,0.06845715307348713,0.004750424161976894,0.0030896050881598306,-0.3265997248645458,-3.7616876170158116,1.4197750237240865,1.3817064915666502
base,True,0.0,5,A6,AP,T1,0.007787846040319528,0.07307321768944414,0.00783285235869938,0.00550686628034698,-0.25261751812057637,-2.223784046701781,2.475643260788498,2.462733155413322
base,True,0.0,5,A6,AP,T2,0.007477270955322496,0.07378748584626842,0.007562052966345433,0.005287255433621011,0.17527989250045067,1.7930727350064033,2.3709966733559478,2.3645206901042206
base,True,0.0,5,A6,SL,T1,0.005832635624511947,0.09336919309585114,0.005503900339355251,0.004124316823918305,-0.15459648846827434,-2.0955254363612266,1.8508997507809495,1.8444413335296375
base,True,0.0,5,A6,SL,T2,0.0056712178772512474,0.09571751507538136,0.005247573211685124,0.00401017666952421,0.12104023644542691,1.9555555275976348,1.7974676067323074,1.793396559917916
base,True,0.0,5,A7,AP,T1,0.0051960640844517505,0.050775598037392664,0.004922253908157251,0.0036741905205942334,0.2733343476473143,3.0417784816952556,1.6657109183453036,1.6431397375065036
base,True,0.0,5,A7,AP,T2,0.005617549777142566,0.05619745459415356,0.0058210153424808515,0.003972227402257152,0.7012317582683414,7.607485401895496,1.9098117634484455,1.7764252165141796
base,True,0.0,5,A7,SL,T1,0.004064451034254525,0.06813170832813005,0.0036942622188755746,0.0028740152582342675,0.29053196585624014,5.402026233893338,1.3177133695942185,1.2852922706471348
base,True,0.0,5,A7,SL,T2,0.004287654504037121,0.0735981924958688,0.004241754354733534,0.003031844734451262,0.5661686907699415,10.084635434807339,1.4693286620174484,1.355875405263692
base,True,0.0,7,A1,AP,T1,0.005714046379004931,0.0534870188343945,0.006166275736519131,0.004040461144965055,-0.20977871246442117,-1.606578630002521,1.8190676348116213,1.8069401213493315
base,True,0.0,7,A1,AP,T2,0.005331019013218655,0.05278023604903408,0.005474139067634084,0.003769618543021164,0.21818164448216895,2.4596082563937016,1.69986798962599,1.6858162331434232
base,True,0.0,7,A1,SL,T1,0.0042708957629622925,0.06783878276400493,0.004044009537954185,0.0030199944557415597,-0.0352857457692318,0.36831517774239414,1.351029942345024,1.3505758260123444
base,True,0.0,7,A1,SL,T2,0.0040366739378130565,0.06845602075386875,0.0035699760484400127,0.00285437378677123,0.2349008183267511,4.465500288785013,1.2979351862616308,1.2765083814930152
base,True,0.0,7,A2,AP,T1,0.005603063139328318,0.04924246196241029,0.006157610808606755,0.00396198375120372,-1.1790310530846804,-10.493067185246192,2.1282656047005504,1.7718441394010849
base,True,0.0,7,A2,AP,T2,0.0055879569428361016,0.05211749113889805,0.006140838921309017,0.003951302003817267,-0.7510706961380905,-6.622568291045903,1.920052667203059,1.7670671406313398
base,True,0.0,7,A2,SL,T1,0.004082783072283389,0.06134340960918707,0.00413901919400951,0.0028869780314514752,-0.6465730283088809,-8.424172702579222,1.4439362082000993,1.2910893700795383
base,True,0.0,7,A2,SL,T2,0.004052280924511683,0.06467189657322275,0.00397656223010738,0.0028654096480791613,-0.3763864642128979,-4.512639570719213,1.3355704468795802,1.281443744030976
base,True,0.0,7,A3,AP,T1,0.005920627850661637,0.05480651883955838,0.007573083154549611,0.004186537034822284,0.3847466779662235,4.170946139175995,1.911381272005908,1.8722669186318024
base,True,0.0,7,A3,AP,T2,0.005828640023940145,0.056500091775085075,0.007801572283919841,0.004121491493532385,0.8127070349128137,8.594490622957053,2.0143890399870497,1.8431778136869212
base,True,0.0,7,A3,SL,T1,0.004283843760895378,0.06790702935818575,0.004656846397533123,0.003029150118661263,0.41177804429321296,7.482157525798988,1.4158652984026416,1.3546703424731148
base,True,0.0,7,A3,SL,T2,0.004215448508924681,0.07051592249885816,0.004694137032275186,0.002980787130376275,0.6819646083891958,12.000452544244803,1.4973505168225743,1.3330418647362625
base,True,0.0,7,A4,AP,T1,0.005644362174120959,0.05318111440982509,0.006534135225260243,0.003991186724777289,0.2808187271010987,3.370971644658026,1.8068507779922163,1.7849040409122134
base,True,0.0,7,A4,AP,T2,0.005472199121156252,0.054377949292066435,0.0063088677454633995,0.00386944845386329,0.7087790840476889,7.74409580489764,1.8699823975584866,1.7304613032825458
base,True,0.0,7,A4,SL,T1,0.004181859104955395,0.0673077773160774,0.004209768258233333,0.0029570357162962105,0.3754605728700373,7.100702472929819,1.374680948876559,1.322419962557218
base,True,0.0,7,A4,SL,T2,0.004082812555659027,0.06973533440746342,0.004074345675412376,0.0028869988794505623,0.6456471369660203,11.594936379894257,1.443530184159221,1.2910986935415512
base,True,0.0,7,A5,AP,T1,0.005856749016783347,0.05198565867389728,0.00692338044470977,0.004141367652365179,-1.0630650179688528,-9.47075184651374,2.135468060046636,1.8520666576987102
base,True,0.0,7,A5,AP,T2,0.005925276345162344,0.05516940461390829,0.007132286190473691,0.004189824033241076,-0.6351046610222625,-5.53434561722422,1.9784369583604327,1.8737369016631027
base,True,0.0,7,A5,SL,T1,0.0042387977108361554,0.06417993737793307,0.004360494874384966,0.002997297591935686,-0.585529738608662,-7.619446455040054,1.4627261229389723,1.3404255306950041
base,True,0.0,7,A5,SL,T2,0.004258704347371639,0.06777028333723534,0.004420607930614929,0.0030113737800016587,-0.3153431745126792,-3.653749331876092,1.3831411543950334,1.3467205618955291
base,True,0.0,7,A6,AP,T1,0.007837821826299636,0.07394538331268477,0.008256917910423997,0.005542204674201053,-0.24518147385985936,-2.266764557912228,2.490621934729358,2.478536886568747
base,True,0.0,7,A6,AP,T2,0.0075548947413271415,0.07473384421187995,0.007599087502706903,0.005342144013529854,0.1827788830867308,1.758871345838783,2.396037249067954,2.3890674865422388
base,True,0.0,7,A6,SL,T1,0.005868653651418942,0.09390905970735117,0.005753741164384709,0.004149785542333111,-0.15211054904127164,-2.2167473876211137,1.8620453125703589,1.8558312337147709
base,True,0.0,7,A6,SL,T2,0.005711040857447185,0.09623281475828442,0.0057719286554386,0.004038335909664368,0.11807601505471126,1.760941511592198,1.8098364834665681,1.80598969198141
base,True,0.0,7,A7,AP,T1,0.005107976097885629,0.04991806762723943,0.00493001372120466,0.00361190259651186,0.2682375405586093,2.9505447833242595,1.6373964908971206,1.6152838703017776
base,True,0.0,7,A7,AP,T2,0.005555849683833398,0.055378715393686016,0.005974813071706229,0.003928598629733989,0.6961978975051996,7.521713045609991,1.8898167149118241,1.756913933843991
base,True,0.0,7,A7,SL,T1,0.0039941434731907335,0.06749470189913945,0.003559908302667552,0.0028243000564607433,0.2943810598240845,5.369255945425229,1.2969049555168954,1.2630590676778397
base,True,0.0,7,A7,SL,T2,0.004226811925317976,0.07305163736085592,0.0041167776845157855,0.0029888223193414655,0.5645676239200674,9.989936432782295,1.4509695521411623,1.3366352925166334
base,True,0.0,10,A1,AP,T1,0.005522912603173659,0.051653740315646415,0.005716527268695251,0.0039053084801959604,-0.20919510582451448,-1.581840483960704,1.7589736928012178,1.7464983144078454
base,True,0.0,10,A1,AP,T2,0.005078221964090235,0.05057480367735303,0.004886062905202259,0.0035908631415392674,0.2161189063767383,2.451435351121759,1.6203442304066162,1.6058747870418941
base,True,0.0,10,A1,SL,T1,0.004145080726267469,0.06613579417303847,0.004229928239899062,0.0029310293452927513,-0.0467937910719378,0.06686792247127354,1.3116180465044165,1.3107896180270138
base,True,0.0,10,A1,SL,T2,0.0038933941050346733,0.06657928149699055,0.003414439702765133,0.002753059138831855,0.2285784876723709,4.205626484280703,1.252231900336677,1.231199320058241
base,True,0.0,10,A2,AP,T1,0.005531678862144378,0.04872521297241869,0.006088899618439128,0.003911507192353432,-1.1800756357959707,-10.516312414419732,2.110093602217144,1.749270448898481
base,True,0.0,10,A2,AP,T2,0.005498373976979085,0.05151489747227679,0.00586058642858848,0.0038879569644549796,-0.754761623594718,-6.67416975960948,1.8954805499943872,1.738738519465213
base,True,0.0,10,A2,SL,T1,0.004079646819510873,0.06194142723226502,0.004203585564388388,0.0028847603547601038,-0.6657932817428708,-8.898987994463486,1.4517630204996574,1.2900975998716218
base,True,0.0,10,A2,SL,T2,0.004034335686020343,0.06521612981523953,0.003938929410676847,0.0028527203848054505,-0.390421002998562,-4.960714285113529,1.3341659291361398,1.2757689613522205
base,True,0.0,10,A3,AP,T1,0.005793127990534095,0.053589446636688194,0.007465322849046046,0.004096380568342303,0.33522392681121,3.654485135233266,1.8623572998342113,1.8319479226962105
