rhythm_state,p_beat_cv,axis,estimand,W,p_N_beats,rmse_win,smallest_nowin_N_as_good
AF_rr0.2,0.3,SL,Tv,0.2,13,1.23049,10
AF_rr0.2,0.3,SL,Tv,0.25,1,2.7024,1
AF_rr0.2,0.3,SL,Tv,0.25,3,1.87533,3
AF_rr0.2,0.3,SL,Tv,0.25,5,1.61059,5
AF_rr0.2,0.3,SL,Tv,0.25,7,1.4676,5
AF_rr0.2,0.3,SL,Tv,0.25,10,1.33019,7
AF_rr0.2,0.3,SL,Tv,0.25,13,1.23419,10
AF_rr0.3,0.05,AP,T1,0.1,1,2.13314,1
AF_rr0.3,0.05,AP,T1,0.1,3,1.83324,3
AF_rr0.3,0.05,AP,T1,0.1,5,1.74481,5
AF_rr0.3,0.05,AP,T1,0.1,7,1.69247,5
AF_rr0.3,0.05,AP,T1,0.1,10,1.66122,7
AF_rr0.3,0.05,AP,T1,0.1,13,1.64598,10
AF_rr0.3,0.05,AP,T1,0.15,1,2.13354,1
AF_rr0.3,0.05,AP,T1,0.15,3,1.80486,3
AF_rr0.3,0.05,AP,T1,0.15,5,1.72062,5
AF_rr0.3,0.05,AP,T1,0.15,7,1.67833,7
AF_rr0.3,0.05,AP,T1,0.15,10,1.64663,10
AF_rr0.3,0.05,AP,T1,0.15,13,1.62127,13
AF_rr0.3,0.05,AP,T1,0.2,1,2.12885,1
AF_rr0.3,0.05,AP,T1,0.2,3,1.78875,3
AF_rr0.3,0.05,AP,T1,0.2,5,1.70182,5
AF_rr0.3,0.05,AP,T1,0.2,7,1.65547,7
AF_rr0.3,0.05,AP,T1,0.2,10,1.63856,10
AF_rr0.3,0.05,AP,T1,0.2,13,1.61363,
AF_rr0.3,0.05,AP,T1,0.25,1,2.13231,1
AF_rr0.3,0.05,AP,T1,0.25,3,1.76891,5
AF_rr0.3,0.05,AP,T1,0.25,5,1.69508,5
AF_rr0.3,0.05,AP,T1,0.25,7,1.6655,7
AF_rr0.3,0.05,AP,T1,0.25,10,1.62711,10
AF_rr0.3,0.05,AP,T1,0.25,13,1.61979,13
AF_rr0.3,0.05,AP,T2,0.1,1,2.00335,1
AF_rr0.3,0.05,AP,T2,0.1,3,1.69145,3
AF_rr0.3,0.05,AP,T2,0.1,5,1.5998,5
AF_rr0.3,0.05,AP,T2,0.1,7,1.54294,5
AF_rr0.3,0.05,AP,T2,0.1,10,1.50904,7
AF_rr0.3,0.05,AP,T2,0.1,13,1.48441,7
AF_rr0.3,0.05,AP,T2,0.15,1,2.00133,1
AF_rr0.3,0.05,AP,T2,0.15,3,1.65543,3
AF_rr0.3,0.05,AP,T2,0.15,5,1.56813,5
AF_rr0.3,0.05,AP,T2,0.15,7,1.51577,7
AF_rr0.3,0.05,AP,T2,0.15,10,1.47838,7
AF_rr0.3,0.05,AP,T2,0.15,13,1.44894,10
AF_rr0.3,0.05,AP,T2,0.2,1,2.0041,1
AF_rr0.3,0.05,AP,T2,0.2,3,1.63528,3
AF_rr0.3,0.05,AP,T2,0.2,5,1.53956,5
AF_rr0.3,0.05,AP,T2,0.2,7,1.49331,7
AF_rr0.3,0.05,AP,T2,0.2,10,1.46457,10
AF_rr0.3,0.05,AP,T2,0.2,13,1.4392,13
AF_rr0.3,0.05,AP,T2,0.25,1,1.99634,1
AF_rr0.3,0.05,AP,T2,0.25,3,1.61167,3
AF_rr0.3,0.05,AP,T2,0.25,5,1.52765,5
AF_rr0.3,0.05,AP,T2,0.25,7,1.48789,7
AF_rr0.3,0.05,AP,T2,0.25,10,1.44916,10
AF_rr0.3,0.05,AP,T2,0.25,13,1.4365,13
AF_rr0.3,0.05,AP,Tv,0.1,1,1.63639,1
AF_rr0.3,0.05,AP,Tv,0.1,3,1.24455,3
AF_rr0.3,0.05,AP,Tv,0.1,5,1.11763,5
AF_rr0.3,0.05,AP,Tv,0.1,7,1.04775,5
AF_rr0.3,0.05,AP,Tv,0.1,10,0.989917,7
AF_rr0.3,0.05,AP,Tv,0.1,13,0.944218,7
AF_rr0.3,0.05,AP,Tv,0.15,1,1.63873,1
AF_rr0.3,0.05,AP,Tv,0.15,3,1.2064,3
AF_rr0.3,0.05,AP,Tv,0.15,5,1.07705,5
AF_rr0.3,0.05,AP,Tv,0.15,7,1.00808,5
AF_rr0.3,0.05,AP,Tv,0.15,10,0.946955,7
AF_rr0.3,0.05,AP,Tv,0.15,13,0.910873,10
AF_rr0.3,0.05,AP,Tv,0.2,1,1.64305,1
AF_rr0.3,0.05,AP,Tv,0.2,3,1.16837,3
AF_rr0.3,0.05,AP,Tv,0.2,5,1.03837,5
AF_rr0.3,0.05,AP,Tv,0.2,7,0.969798,7
AF_rr0.3,0.05,AP,Tv,0.2,10,0.916528,10
AF_rr0.3,0.05,AP,Tv,0.2,13,0.884105,10
AF_rr0.3,0.05,AP,Tv,0.25,1,1.63548,1
AF_rr0.3,0.05,AP,Tv,0.25,3,1.14714,3
AF_rr0.3,0.05,AP,Tv,0.25,5,1.01576,5
AF_rr0.3,0.05,AP,Tv,0.25,7,0.954896,7
AF_rr0.3,0.05,AP,Tv,0.25,10,0.898726,10
AF_rr0.3,0.05,AP,Tv,0.25,13,0.87067,13
AF_rr0.3,0.05,SL,T1,0.1,1,1.6771,1
AF_rr0.3,0.05,SL,T1,0.1,3,1.39097,3
AF_rr0.3,0.05,SL,T1,0.1,5,1.31995,5
AF_rr0.3,0.05,SL,T1,0.1,7,1.27979,5
AF_rr0.3,0.05,SL,T1,0.1,10,1.26155,7
AF_rr0.3,0.05,SL,T1,0.1,13,1.23211,10
AF_rr0.3,0.05,SL,T1,0.15,1,1.67561,1
AF_rr0.3,0.05,SL,T1,0.15,3,1.38433,3
AF_rr0.3,0.05,SL,T1,0.15,5,1.31219,5
AF_rr0.3,0.05,SL,T1,0.15,7,1.26456,7
AF_rr0.3,0.05,SL,T1,0.15,10,1.24373,10
AF_rr0.3,0.05,SL,T1,0.15,13,1.22131,13
AF_rr0.3,0.05,SL,T1,0.2,1,1.67736,1
AF_rr0.3,0.05,SL,T1,0.2,3,1.37519,3
AF_rr0.3,0.05,SL,T1,0.2,5,1.2899,5
AF_rr0.3,0.05,SL,T1,0.2,7,1.25369,7
AF_rr0.3,0.05,SL,T1,0.2,10,1.22418,13
AF_rr0.3,0.05,SL,T1,0.2,13,1.21312,13
AF_rr0.3,0.05,SL,T1,0.25,1,1.67287,1
AF_rr0.3,0.05,SL,T1,0.25,3,1.35833,3
AF_rr0.3,0.05,SL,T1,0.25,5,1.28573,5
AF_rr0.3,0.05,SL,T1,0.25,7,1.25524,7
AF_rr0.3,0.05,SL,T1,0.25,10,1.21685,13
AF_rr0.3,0.05,SL,T1,0.25,13,1.20723,
AF_rr0.3,0.05,SL,T2,0.1,1,1.60811,1
AF_rr0.3,0.05,SL,T2,0.1,3,1.32555,3
AF_rr0.3,0.05,SL,T2,0.1,5,1.25733,5
AF_rr0.3,0.05,SL,T2,0.1,7,1.21272,5
AF_rr0.3,0.05,SL,T2,0.1,10,1.1909,5
AF_rr0.3,0.05,SL,T2,0.1,13,1.15238,7
AF_rr0.3,0.05,SL,T2,0.15,1,1.60473,1
AF_rr0.3,0.05,SL,T2,0.15,3,1.31805,3
AF_rr0.3,0.05,SL,T2,0.15,5,1.24007,5
AF_rr0.3,0.05,SL,T2,0.15,7,1.19746,5
AF_rr0.3,0.05,SL,T2,0.15,10,1.16885,7
AF_rr0.3,0.05,SL,T2,0.15,13,1.14436,10
AF_rr0.3,0.05,SL,T2,0.2,1,1.60605,1
AF_rr0.3,0.05,SL,T2,0.2,3,1.30255,3
AF_rr0.3,0.05,SL,T2,0.2,5,1.21571,5
AF_rr0.3,0.05,SL,T2,0.2,7,1.17907,7
AF_rr0.3,0.05,SL,T2,0.2,10,1.14599,10
AF_rr0.3,0.05,SL,T2,0.2,13,1.12955,10
AF_rr0.3,0.05,SL,T2,0.25,1,1.60245,1
AF_rr0.3,0.05,SL,T2,0.25,3,1.28342,3
AF_rr0.3,0.05,SL,T2,0.25,5,1.20311,5
AF_rr0.3,0.05,SL,T2,0.25,7,1.16849,7
AF_rr0.3,0.05,SL,T2,0.25,10,1.13106,10
AF_rr0.3,0.05,SL,T2,0.25,13,1.12056,13
AF_rr0.3,0.05,SL,Tv,0.1,1,1.42606,1
AF_rr0.3,0.05,SL,Tv,0.1,3,1.10633,3
AF_rr0.3,0.05,SL,Tv,0.1,5,1.0171,5
AF_rr0.3,0.05,SL,Tv,0.1,7,0.968821,5
AF_rr0.3,0.05,SL,Tv,0.1,10,0.932031,5
AF_rr0.3,0.05,SL,Tv,0.1,13,0.879098,7
AF_rr0.3,0.05,SL,Tv,0.15,1,1.42451,1
AF_rr0.3,0.05,SL,Tv,0.15,3,1.098,3
AF_rr0.3,0.05,SL,Tv,0.15,5,0.99851,5
AF_rr0.3,0.05,SL,Tv,0.15,7,0.949183,5
AF_rr0.3,0.05,SL,Tv,0.15,10,0.906374,7
AF_rr0.3,0.05,SL,Tv,0.15,13,0.880005,7
AF_rr0.3,0.05,SL,Tv,0.2,1,1.42481,1
AF_rr0.3,0.05,SL,Tv,0.2,3,1.0727,3
AF_rr0.3,0.05,SL,Tv,0.2,5,0.969838,5
AF_rr0.3,0.05,SL,Tv,0.2,7,0.921733,7
AF_rr0.3,0.05,SL,Tv,0.2,10,0.877335,7
AF_rr0.3,0.05,SL,Tv,0.2,13,0.859189,10
AF_rr0.3,0.05,SL,Tv,0.25,1,1.42303,3
AF_rr0.3,0.05,SL,Tv,0.25,3,1.05446,3
AF_rr0.3,0.05,SL,Tv,0.25,5,0.953744,5
AF_rr0.3,0.05,SL,Tv,0.25,7,0.907018,7
AF_rr0.3,0.05,SL,Tv,0.25,10,0.862694,10
AF_rr0.3,0.05,SL,Tv,0.25,13,0.845578,10
AF_rr0.3,0.1,AP,T1,0.1,1,2.34957,3
AF_rr0.3,0.1,AP,T1,0.1,3,1.94968,3
AF_rr0.3,0.1,AP,T1,0.1,5,1.83959,5
AF_rr0.3,0.1,AP,T1,0.1,7,1.76837,5
AF_rr0.3,0.1,AP,T1,0.1,10,1.74296,7
AF_rr0.3,0.1,AP,T1,0.1,13,1.6865,10
AF_rr0.3,0.1,AP,T1,0.15,1,2.35277,3
AF_rr0.3,0.1,AP,T1,0.15,3,1.92091,3
AF_rr0.3,0.1,AP,T1,0.15,5,1.81873,5
AF_rr0.3,0.1,AP,T1,0.15,7,1.75124,5
AF_rr0.3,0.1,AP,T1,0.15,10,1.6972,7
AF_rr0.3,0.1,AP,T1,0.15,13,1.6672,10
AF_rr0.3,0.1,AP,T1,0.2,1,2.34821,3
AF_rr0.3,0.1,AP,T1,0.2,3,1.91014,3
AF_rr0.3,0.1,AP,T1,0.2,5,1.79138,5
AF_rr0.3,0.1,AP,T1,0.2,7,1.72233,7
AF_rr0.3,0.1,AP,T1,0.2,10,1.68704,10
AF_rr0.3,0.1,AP,T1,0.2,13,1.64135,13
AF_rr0.3,0.1,AP,T1,0.25,1,2.35424,3
AF_rr0.3,0.1,AP,T1,0.25,3,1.87384,3
AF_rr0.3,0.1,AP,T1,0.25,5,1.77326,5
AF_rr0.3,0.1,AP,T1,0.25,7,1.72377,7
AF_rr0.3,0.1,AP,T1,0.25,10,1.66463,10
AF_rr0.3,0.1,AP,T1,0.25,13,1.65084,13
AF_rr0.3,0.1,AP,T2,0.1,1,2.23383,3
AF_rr0.3,0.1,AP,T2,0.1,3,1.8309,3
AF_rr0.3,0.1,AP,T2,0.1,5,1.70719,3
AF_rr0.3,0.1,AP,T2,0.1,7,1.63487,5
AF_rr0.3,0.1,AP,T2,0.1,10,1.59318,5
AF_rr0.3,0.1,AP,T2,0.1,13,1.54134,7
AF_rr0.3,0.1,AP,T2,0.15,1,2.23891,3
AF_rr0.3,0.1,AP,T2,0.15,3,1.79919,3
AF_rr0.3,0.1,AP,T2,0.15,5,1.683,5
AF_rr0.3,0.1,AP,T2,0.15,7,1.6134,5
AF_rr0.3,0.1,AP,T2,0.15,10,1.55092,7
AF_rr0.3,0.1,AP,T2,0.15,13,1.51502,10
AF_rr0.3,0.1,AP,T2,0.2,1,2.23876,3
AF_rr0.3,0.1,AP,T2,0.2,3,1.77931,3
AF_rr0.3,0.1,AP,T2,0.2,5,1.64417,5
AF_rr0.3,0.1,AP,T2,0.2,7,1.5751,7
AF_rr0.3,0.1,AP,T2,0.2,10,1.52606,10
AF_rr0.3,0.1,AP,T2,0.2,13,1.48392,13
AF_rr0.3,0.1,AP,T2,0.25,1,2.24174,3
AF_rr0.3,0.1,AP,T2,0.25,3,1.74299,3
AF_rr0.3,0.1,AP,T2,0.25,5,1.62326,5
AF_rr0.3,0.1,AP,T2,0.25,7,1.56366,7
AF_rr0.3,0.1,AP,T2,0.25,10,1.51128,10
AF_rr0.3,0.1,AP,T2,0.25,13,1.48282,13
AF_rr0.3,0.1,AP,Tv,0.1,1,1.91912,3
AF_rr0.3,0.1,AP,Tv,0.1,3,1.42361,3
AF_rr0.3,0.1,AP,Tv,0.1,5,1.26452,5
AF_rr0.3,0.1,AP,Tv,0.1,7,1.17883,5
AF_rr0.3,0.1,AP,Tv,0.1,10,1.1027,5
AF_rr0.3,0.1,AP,Tv,0.1,13,1.03098,7
AF_rr0.3,0.1,AP,Tv,0.15,1,1.92155,3
AF_rr0.3,0.1,AP,Tv,0.15,3,1.39426,3
AF_rr0.3,0.1,AP,Tv,0.15,5,1.22702,5
AF_rr0.3,0.1,AP,Tv,0.15,7,1.13515,5
AF_rr0.3,0.1,AP,Tv,0.15,10,1.05146,7
AF_rr0.3,0.1,AP,Tv,0.15,13,1.0023,10
AF_rr0.3,0.1,AP,Tv,0.2,1,1.91564,3
AF_rr0.3,0.1,AP,Tv,0.2,3,1.35756,3
AF_rr0.3,0.1,AP,Tv,0.2,5,1.1848,5
AF_rr0.3,0.1,AP,Tv,0.2,7,1.08893,7
AF_rr0.3,0.1,AP,Tv,0.2,10,1.01278,7
AF_rr0.3,0.1,AP,Tv,0.2,13,0.961427,10
AF_rr0.3,0.1,AP,Tv,0.25,1,1.92214,3
AF_rr0.3,0.1,AP,Tv,0.25,3,1.31829,3
AF_rr0.3,0.1,AP,Tv,0.25,5,1.14742,5
AF_rr0.3,0.1,AP,Tv,0.25,7,1.05372,7
AF_rr0.3,0.1,AP,Tv,0.25,10,0.977328,10
AF_rr0.3,0.1,AP,Tv,0.25,13,0.935549,13
AF_rr0.3,0.1,SL,T1,0.1,1,1.79072,3
AF_rr0.3,0.1,SL,T1,0.1,3,1.45871,3
AF_rr0.3,0.1,SL,T1,0.1,5,1.37608,5
AF_rr0.3,0.1,SL,T1,0.1,7,1.3222,5
AF_rr0.3,0.1,SL,T1,0.1,10,1.29866,7
AF_rr0.3,0.1,SL,T1,0.1,13,1.25923,10
AF_rr0.3,0.1,SL,T1,0.15,1,1.80214,1
AF_rr0.3,0.1,SL,T1,0.15,3,1.46088,3
AF_rr0.3,0.1,SL,T1,0.15,5,1.36387,5
AF_rr0.3,0.1,SL,T1,0.15,7,1.31082,7
AF_rr0.3,0.1,SL,T1,0.15,10,1.27242,7
AF_rr0.3,0.1,SL,T1,0.15,13,1.25116,10
AF_rr0.3,0.1,SL,T1,0.2,1,1.78965,3
AF_rr0.3,0.1,SL,T1,0.2,3,1.44414,3
AF_rr0.3,0.1,SL,T1,0.2,5,1.34112,5
AF_rr0.3,0.1,SL,T1,0.2,7,1.29045,7
AF_rr0.3,0.1,SL,T1,0.2,10,1.25562,10
AF_rr0.3,0.1,SL,T1,0.2,13,1.23018,13
AF_rr0.3,0.1,SL,T1,0.25,1,1.79811,1
AF_rr0.3,0.1,SL,T1,0.25,3,1.42521,3
AF_rr0.3,0.1,SL,T1,0.25,5,1.3306,5
AF_rr0.3,0.1,SL,T1,0.25,7,1.27876,7
AF_rr0.3,0.1,SL,T1,0.25,10,1.24498,10
AF_rr0.3,0.1,SL,T1,0.25,13,1.22728,13
AF_rr0.3,0.1,SL,T2,0.1,1,1.73268,3
AF_rr0.3,0.1,SL,T2,0.1,3,1.40228,3
AF_rr0.3,0.1,SL,T2,0.1,5,1.31611,5
AF_rr0.3,0.1,SL,T2,0.1,7,1.26515,5
AF_rr0.3,0.1,SL,T2,0.1,10,1.23153,5
AF_rr0.3,0.1,SL,T2,0.1,13,1.18343,7
AF_rr0.3,0.1,SL,T2,0.15,1,1.73845,1
AF_rr0.3,0.1,SL,T2,0.15,3,1.39738,3
AF_rr0.3,0.1,SL,T2,0.15,5,1.30382,5
AF_rr0.3,0.1,SL,T2,0.15,7,1.24935,5
AF_rr0.3,0.1,SL,T2,0.15,10,1.20871,7
AF_rr0.3,0.1,SL,T2,0.15,13,1.18196,7
AF_rr0.3,0.1,SL,T2,0.2,1,1.72915,3
AF_rr0.3,0.1,SL,T2,0.2,3,1.37877,3
AF_rr0.3,0.1,SL,T2,0.2,5,1.27699,5
AF_rr0.3,0.1,SL,T2,0.2,7,1.22134,7
AF_rr0.3,0.1,SL,T2,0.2,10,1.18378,7
AF_rr0.3,0.1,SL,T2,0.2,13,1.15774,10
AF_rr0.3,0.1,SL,T2,0.25,1,1.73419,3
AF_rr0.3,0.1,SL,T2,0.25,3,1.35824,3
AF_rr0.3,0.1,SL,T2,0.25,5,1.25819,5
AF_rr0.3,0.1,SL,T2,0.25,7,1.20622,7
AF_rr0.3,0.1,SL,T2,0.25,10,1.16651,10
AF_rr0.3,0.1,SL,T2,0.25,13,1.14813,10
AF_rr0.3,0.1,SL,Tv,0.1,1,1.56633,3
AF_rr0.3,0.1,SL,Tv,0.1,3,1.19184,3
AF_rr0.3,0.1,SL,Tv,0.1,5,1.08444,5
AF_rr0.3,0.1,SL,Tv,0.1,7,1.03219,5
AF_rr0.3,0.1,SL,Tv,0.1,10,0.980614,5
AF_rr0.3,0.1,SL,Tv,0.1,13,0.911735,10
AF_rr0.3,0.1,SL,Tv,0.15,1,1.56604,3
AF_rr0.3,0.1,SL,Tv,0.15,3,1.18722,3
AF_rr0.3,0.1,SL,Tv,0.15,5,1.07164,5
AF_rr0.3,0.1,SL,Tv,0.15,7,1.00564,5
AF_rr0.3,0.1,SL,Tv,0.15,10,0.958101,7
AF_rr0.3,0.1,SL,Tv,0.15,13,0.922687,7
AF_rr0.3,0.1,SL,Tv,0.2,1,1.56263,3
AF_rr0.3,0.1,SL,Tv,0.2,3,1.16458,3
AF_rr0.3,0.1,SL,Tv,0.2,5,1.04262,5
AF_rr0.3,0.1,SL,Tv,0.2,7,0.977802,5
AF_rr0.3,0.1,SL,Tv,0.2,10,0.92823,7
AF_rr0.3,0.1,SL,Tv,0.2,13,0.894212,10
AF_rr0.3,0.1,SL,Tv,0.25,1,1.56622,3
AF_rr0.3,0.1,SL,Tv,0.25,3,1.13731,3
AF_rr0.3,0.1,SL,Tv,0.25,5,1.01911,5
AF_rr0.3,0.1,SL,Tv,0.25,7,0.953881,7
AF_rr0.3,0.1,SL,Tv,0.25,10,0.903233,10
AF_rr0.3,0.1,SL,Tv,0.25,13,0.874912,10
AF_rr0.3,0.15,AP,T1,0.1,1,2.68081,3
AF_rr0.3,0.15,AP,T1,0.1,3,2.13388,3
AF_rr0.3,0.15,AP,T1,0.1,5,1.9781,5
AF_rr0.3,0.15,AP,T1,0.1,7,1.89786,5
AF_rr0.3,0.15,AP,T1,0.1,10,1.823,7
AF_rr0.3,0.15,AP,T1,0.1,13,1.72503,10
AF_rr0.3,0.15,AP,T1,0.15,1,2.69982,1
AF_rr0.3,0.15,AP,T1,0.15,3,2.13317,3
AF_rr0.3,0.15,AP,T1,0.15,5,1.97255,5
AF_rr0.3,0.15,AP,T1,0.15,7,1.87447,5
AF_rr0.3,0.15,AP,T1,0.15,10,1.80403,7
AF_rr0.3,0.15,AP,T1,0.15,13,1.76912,7
AF_rr0.3,0.15,AP,T1,0.2,1,2.68971,1
AF_rr0.3,0.15,AP,T1,0.2,3,2.10859,3
AF_rr0.3,0.15,AP,T1,0.2,5,1.94051,5
AF_rr0.3,0.15,AP,T1,0.2,7,1.85365,5
AF_rr0.3,0.15,AP,T1,0.2,10,1.75892,7
AF_rr0.3,0.15,AP,T1,0.2,13,1.72613,10
AF_rr0.3,0.15,AP,T1,0.25,1,2.69318,1
AF_rr0.3,0.15,AP,T1,0.25,3,2.06989,3
AF_rr0.3,0.15,AP,T1,0.25,5,1.9009,5
AF_rr0.3,0.15,AP,T1,0.25,7,1.80903,7
AF_rr0.3,0.15,AP,T1,0.25,10,1.74614,10
AF_rr0.3,0.15,AP,T1,0.25,13,1.71522,10
AF_rr0.3,0.15,AP,T2,0.1,1,2.59609,3
AF_rr0.3,0.15,AP,T2,0.1,3,2.02996,3
AF_rr0.3,0.15,AP,T2,0.1,5,1.8695,5
AF_rr0.3,0.15,AP,T2,0.1,7,1.78311,5
AF_rr0.3,0.15,AP,T2,0.1,10,1.69836,7
AF_rr0.3,0.15,AP,T2,0.1,13,1.59318,10
AF_rr0.3,0.15,AP,T2,0.15,1,2.61489,1
AF_rr0.3,0.15,AP,T2,0.15,3,2.02731,3
AF_rr0.3,0.15,AP,T2,0.15,5,1.86224,5
AF_rr0.3,0.15,AP,T2,0.15,7,1.76064,5
AF_rr0.3,0.15,AP,T2,0.15,10,1.66973,7
AF_rr0.3,0.15,AP,T2,0.15,13,1.63486,7
AF_rr0.3,0.15,AP,T2,0.2,1,2.60378,3
AF_rr0.3,0.15,AP,T2,0.2,3,2.00058,3
AF_rr0.3,0.15,AP,T2,0.2,5,1.8204,5
AF_rr0.3,0.15,AP,T2,0.2,7,1.72111,5
AF_rr0.3,0.15,AP,T2,0.2,10,1.62553,10
AF_rr0.3,0.15,AP,T2,0.2,13,1.57842,10
AF_rr0.3,0.15,AP,T2,0.25,1,2.61099,1
AF_rr0.3,0.15,AP,T2,0.25,3,1.95929,3
AF_rr0.3,0.15,AP,T2,0.25,5,1.77852,5
AF_rr0.3,0.15,AP,T2,0.25,7,1.68096,7
AF_rr0.3,0.15,AP,T2,0.25,10,1.60159,10
AF_rr0.3,0.15,AP,T2,0.25,13,1.55348,13
AF_rr0.3,0.15,AP,Tv,0.1,1,2.3183,3
AF_rr0.3,0.15,AP,Tv,0.1,3,1.67105,3
AF_rr0.3,0.15,AP,Tv,0.1,5,1.47817,5
AF_rr0.3,0.15,AP,Tv,0.1,7,1.36592,5
AF_rr0.3,0.15,AP,Tv,0.1,10,1.26352,5
AF_rr0.3,0.15,AP,Tv,0.1,13,1.09936,10
AF_rr0.3,0.15,AP,Tv,0.15,1,2.33283,1
AF_rr0.3,0.15,AP,Tv,0.15,3,1.6662,3
AF_rr0.3,0.15,AP,Tv,0.15,5,1.45686,5
AF_rr0.3,0.15,AP,Tv,0.15,7,1.33485,5
AF_rr0.3,0.15,AP,Tv,0.15,10,1.22929,7
AF_rr0.3,0.15,AP,Tv,0.15,13,1.15593,7
AF_rr0.3,0.15,AP,Tv,0.2,1,2.32425,3
AF_rr0.3,0.15,AP,Tv,0.2,3,1.6348,3
AF_rr0.3,0.15,AP,Tv,0.2,5,1.4051,5
AF_rr0.3,0.15,AP,Tv,0.2,7,1.27478,5
AF_rr0.3,0.15,AP,Tv,0.2,10,1.16258,7
AF_rr0.3,0.15,AP,Tv,0.2,13,1.09345,10
AF_rr0.3,0.15,AP,Tv,0.25,1,2.33656,1
AF_rr0.3,0.15,AP,Tv,0.25,3,1.58707,3
AF_rr0.3,0.15,AP,Tv,0.25,5,1.3547,5
AF_rr0.3,0.15,AP,Tv,0.25,7,1.23005,7
AF_rr0.3,0.15,AP,Tv,0.25,10,1.11995,10
AF_rr0.3,0.15,AP,Tv,0.25,13,1.05644,10
AF_rr0.3,0.15,SL,T1,0.1,1,1.9867,1
AF_rr0.3,0.15,SL,T1,0.1,3,1.55477,3
AF_rr0.3,0.15,SL,T1,0.1,5,1.44519,5
AF_rr0.3,0.15,SL,T1,0.1,7,1.39792,5
AF_rr0.3,0.15,SL,T1,0.1,10,1.34509,7
AF_rr0.3,0.15,SL,T1,0.1,13,1.25973,13
AF_rr0.3,0.15,SL,T1,0.15,1,1.99418,1
AF_rr0.3,0.15,SL,T1,0.15,3,1.55797,3
AF_rr0.3,0.15,SL,T1,0.15,5,1.44537,5
AF_rr0.3,0.15,SL,T1,0.15,7,1.38488,5
AF_rr0.3,0.15,SL,T1,0.15,10,1.3319,7
AF_rr0.3,0.15,SL,T1,0.15,13,1.30919,7
AF_rr0.3,0.15,SL,T1,0.2,1,1.98923,1
AF_rr0.3,0.15,SL,T1,0.2,3,1.54787,3
AF_rr0.3,0.15,SL,T1,0.2,5,1.42898,5
AF_rr0.3,0.15,SL,T1,0.2,7,1.36641,7
AF_rr0.3,0.15,SL,T1,0.2,10,1.30149,10
AF_rr0.3,0.15,SL,T1,0.2,13,1.27473,10
AF_rr0.3,0.15,SL,T1,0.25,1,1.97728,3
AF_rr0.3,0.15,SL,T1,0.25,3,1.53469,3
AF_rr0.3,0.15,SL,T1,0.25,5,1.39687,5
AF_rr0.3,0.15,SL,T1,0.25,7,1.34044,7
AF_rr0.3,0.15,SL,T1,0.25,10,1.2878,10
AF_rr0.3,0.15,SL,T1,0.25,13,1.25764,13
AF_rr0.3,0.15,SL,T2,0.1,1,1.93662,3
AF_rr0.3,0.15,SL,T2,0.1,3,1.51129,3
AF_rr0.3,0.15,SL,T2,0.1,5,1.3979,5
AF_rr0.3,0.15,SL,T2,0.1,7,1.3484,5
AF_rr0.3,0.15,SL,T2,0.1,10,1.28966,5
AF_rr0.3,0.15,SL,T2,0.1,13,1.18895,10
AF_rr0.3,0.15,SL,T2,0.15,1,1.94654,1
AF_rr0.3,0.15,SL,T2,0.15,3,1.51206,3
AF_rr0.3,0.15,SL,T2,0.15,5,1.39928,5
AF_rr0.3,0.15,SL,T2,0.15,7,1.33474,5
AF_rr0.3,0.15,SL,T2,0.15,10,1.27734,7
AF_rr0.3,0.15,SL,T2,0.15,13,1.24937,7
AF_rr0.3,0.15,SL,T2,0.2,1,1.93781,3
AF_rr0.3,0.15,SL,T2,0.2,3,1.49722,3
AF_rr0.3,0.15,SL,T2,0.2,5,1.37738,5
AF_rr0.3,0.15,SL,T2,0.2,7,1.30928,5
AF_rr0.3,0.15,SL,T2,0.2,10,1.2414,7
AF_rr0.3,0.15,SL,T2,0.2,13,1.21331,10
AF_rr0.3,0.15,SL,T2,0.25,1,1.9254,3
AF_rr0.3,0.15,SL,T2,0.25,3,1.48256,3
AF_rr0.3,0.15,SL,T2,0.25,5,1.34586,5
AF_rr0.3,0.15,SL,T2,0.25,7,1.28353,7
AF_rr0.3,0.15,SL,T2,0.25,10,1.22639,10
AF_rr0.3,0.15,SL,T2,0.25,13,1.19332,10
AF_rr0.3,0.15,SL,Tv,0.1,1,1.78109,3
AF_rr0.3,0.15,SL,Tv,0.1,3,1.32022,3
AF_rr0.3,0.15,SL,Tv,0.1,5,1.18888,5
AF_rr0.3,0.15,SL,Tv,0.1,7,1.12479,5
AF_rr0.3,0.15,SL,Tv,0.1,10,1.05248,5
AF_rr0.3,0.15,SL,Tv,0.1,13,0.923741,10
AF_rr0.3,0.15,SL,Tv,0.15,1,1.78685,1
AF_rr0.3,0.15,SL,Tv,0.15,3,1.31921,3
AF_rr0.3,0.15,SL,Tv,0.15,5,1.18497,5
AF_rr0.3,0.15,SL,Tv,0.15,7,1.11164,5
AF_rr0.3,0.15,SL,Tv,0.15,10,1.04367,7
AF_rr0.3,0.15,SL,Tv,0.15,13,0.993133,7
AF_rr0.3,0.15,SL,Tv,0.2,1,1.78396,3
AF_rr0.3,0.15,SL,Tv,0.2,3,1.30181,3
AF_rr0.3,0.15,SL,Tv,0.2,5,1.1577,5
AF_rr0.3,0.15,SL,Tv,0.2,7,1.07793,5
