cell,p_beat_cv,p_view_over,p_ai_shared_lambda,ai,sigma_ai_mm,ref,m,true,mcse_true,apparent,mcse_apparent,diff,mcse_diff,rel_diff_pct
1,0.05,False,0.5,independent,1.0,mean2,mae,0.7971599685069269,0.0009479722035644844,1.3479718373625498,0.0021264078042506646,0.5508118688556229,0.002115266335687202,69.09677989566993
1,0.05,False,0.5,independent,1.0,single,ba_bias,0.0023300968559766305,0.001571374655996877,0.11012752684160912,0.008754713351020967,0.10779742998563248,0.008652897041742208,
1,0.05,False,0.5,independent,1.0,single,icc,0.975513530530167,9.848402404256553e-05,0.9173863298904962,0.0003626566399411571,-0.05812720063967092,0.00031410454459376874,
1,0.05,False,0.5,independent,1.0,single,loa_width,3.9105488998038007,0.005371167220770034,7.0788435434703985,0.021127050648002705,3.168294643666597,0.020939582255856945,81.01917978382922
1,0.05,False,0.5,independent,1.0,single,mae,0.7971599685069269,0.0009479722035644844,1.4508805481621063,0.0026740110475431027,0.6537205796551796,0.0026814527583639554,82.00619768697015
1,0.05,False,0.5,independent,2.0,adj_tol1,ba_bias,0.004660193711953259,0.0031427493119937544,0.11167253374738449,0.009428660571357472,0.10701234003543124,0.008981130119975237,
1,0.05,False,0.5,independent,2.0,adj_tol1,icc,0.9089259798262974,0.00034491105955992,0.8603353163446552,0.0005275064579548663,-0.048590663481642225,0.0003243417520331057,
1,0.05,False,0.5,independent,2.0,adj_tol1,loa_width,7.821097799607601,0.010742334441540068,9.598758538689696,0.0225293937032903,1.7776607390820942,0.02065510354144444,22.72904373055254
1,0.05,False,0.5,independent,2.0,adj_tol1,mae,1.594319937013854,0.0018959444071289689,1.9708992022981042,0.0027428653993411653,0.3765792652842505,0.002377306426115326,23.62005620964509
1,0.05,False,0.5,independent,2.0,adj_tol2,ba_bias,0.004660193711953259,0.0031427493119937544,0.11149876653467464,0.009308980067419656,0.10683857282272137,0.008852396470109982,
1,0.05,False,0.5,independent,2.0,adj_tol2,icc,0.9089259798262974,0.00034491105955992,0.8630458746476792,0.0005065771560563183,-0.0458801051786182,0.0002981675273949008,
1,0.05,False,0.5,independent,2.0,adj_tol2,loa_width,7.821097799607601,0.010742334441540068,9.493168872289985,0.02191839020964316,1.6720710726823818,0.0199941213972483,21.378981768598685
1,0.05,False,0.5,independent,2.0,adj_tol2,mae,1.594319937013854,0.0018959444071289689,1.948389394425812,0.0025829087714662764,0.35406945741195806,0.0021874295228739298,22.20818100507021
1,0.05,False,0.5,independent,2.0,adj_tol3,ba_bias,0.004660193711953259,0.0031427493119937544,0.11310395566228183,0.009121383726355224,0.1084437619503286,0.008641502794503899,
1,0.05,False,0.5,independent,2.0,adj_tol3,icc,0.9089259798262974,0.00034491105955992,0.8640279732110169,0.0004977097996856848,-0.04489800661528074,0.0002883905035256107,
1,0.05,False,0.5,independent,2.0,adj_tol3,loa_width,7.821097799607601,0.010742334441540068,9.45884130109267,0.02142279136850711,1.637743501485068,0.019463032349550463,20.940071885653147
1,0.05,False,0.5,independent,2.0,adj_tol3,mae,1.594319937013854,0.0018959444071289689,1.9406034237626193,0.0025122471850331247,0.3462834867487654,0.0021064916799534436,21.71982415256947
