cell,u_anchor,u_long,anchor_mean_pct,long_mean_pct,combo,K,beat_cv,view_over,window,S_median_mm,axis,inflation,inflation_mcse,n
429,0.06,0.5,4.8,40.0,4.8/40,4,0.3,True,0.0,13.0,AP,1.1908701045406431,0.00739099924171529,100000
429,0.06,0.5,4.8,40.0,4.8/40,4,0.3,True,0.0,13.0,SL,0.8047802416462955,0.004876081155766194,100000
430,0.06,0.5,4.8,40.0,4.8/40,4,0.3,True,0.15,10.0,AP,1.108554979599448,0.00647188419791445,100000
430,0.06,0.5,4.8,40.0,4.8/40,4,0.3,True,0.15,10.0,SL,0.7770321491774476,0.004429118428138201,100000
431,0.06,0.5,4.8,40.0,4.8/40,4,0.3,True,0.15,13.0,AP,1.3901091141440045,0.0082907477261649,100000
431,0.06,0.5,4.8,40.0,4.8/40,4,0.3,True,0.15,13.0,SL,0.9453724167464397,0.005514887879979142,100000
432,0.125,0.1,10.0,8.0,10/8,2,0.05,False,0.0,10.0,AP,0.6676445031767173,0.003037890260098726,100000
432,0.125,0.1,10.0,8.0,10/8,2,0.05,False,0.0,10.0,SL,0.508387227422132,0.0022829116762472157,100000
433,0.125,0.1,10.0,8.0,10/8,2,0.05,False,0.0,13.0,AP,0.8046596083593193,0.0037428403446495714,100000
433,0.125,0.1,10.0,8.0,10/8,2,0.05,False,0.0,13.0,SL,0.5887362323207619,0.0026852348196231193,100000
434,0.125,0.1,10.0,8.0,10/8,2,0.05,False,0.15,10.0,AP,0.6901373237921147,0.0031135593616200305,100000
434,0.125,0.1,10.0,8.0,10/8,2,0.05,False,0.15,10.0,SL,0.5441725010329778,0.00242476561958269,100000
435,0.125,0.1,10.0,8.0,10/8,2,0.05,False,0.15,13.0,AP,0.8229419618969971,0.003790875687994396,100000
435,0.125,0.1,10.0,8.0,10/8,2,0.05,False,0.15,13.0,SL,0.6227827359234187,0.00279938705368596,100000
436,0.125,0.1,10.0,8.0,10/8,2,0.05,True,0.0,10.0,AP,0.8571707380559357,0.003972467652664748,100000
436,0.125,0.1,10.0,8.0,10/8,2,0.05,True,0.0,10.0,SL,0.6246482711032888,0.0028275934687161893,100000
437,0.125,0.1,10.0,8.0,10/8,2,0.05,True,0.0,13.0,AP,1.0506884060511288,0.004950917974481312,100000
437,0.125,0.1,10.0,8.0,10/8,2,0.05,True,0.0,13.0,SL,0.7364984264556896,0.0033780436734994275,100000
438,0.125,0.1,10.0,8.0,10/8,2,0.05,True,0.15,10.0,AP,0.8726220554322454,0.003979970635405068,100000
438,0.125,0.1,10.0,8.0,10/8,2,0.05,True,0.15,10.0,SL,0.6536358137700677,0.00292003500715802,100000
439,0.125,0.1,10.0,8.0,10/8,2,0.05,True,0.15,13.0,AP,1.0655310122489277,0.0049977617831995285,100000
439,0.125,0.1,10.0,8.0,10/8,2,0.05,True,0.15,13.0,SL,0.77572100239918,0.0035578729794664057,100000
440,0.125,0.1,10.0,8.0,10/8,2,0.15,False,0.0,10.0,AP,0.8403863945406344,0.003950798102860048,100000
440,0.125,0.1,10.0,8.0,10/8,2,0.15,False,0.0,10.0,SL,0.605145717953133,0.0027976971312220125,100000
441,0.125,0.1,10.0,8.0,10/8,2,0.15,False,0.0,13.0,AP,1.049316002037736,0.0049492663725972065,100000
441,0.125,0.1,10.0,8.0,10/8,2,0.15,False,0.0,13.0,SL,0.7293815198360182,0.0034242619828880106,100000
442,0.125,0.1,10.0,8.0,10/8,2,0.15,False,0.15,10.0,AP,0.9307455985755239,0.00434267703404382,100000
442,0.125,0.1,10.0,8.0,10/8,2,0.15,False,0.15,10.0,SL,0.67340318950996,0.003121261673246953,100000
443,0.125,0.1,10.0,8.0,10/8,2,0.15,False,0.15,13.0,AP,1.1585855459117915,0.005465845352582285,100000
443,0.125,0.1,10.0,8.0,10/8,2,0.15,False,0.15,13.0,SL,0.8034330931798512,0.003778082714275435,100000
444,0.125,0.1,10.0,8.0,10/8,2,0.15,True,0.0,10.0,AP,1.011241130413557,0.004739945652109999,100000
444,0.125,0.1,10.0,8.0,10/8,2,0.15,True,0.0,10.0,SL,0.717680150162767,0.003309567090906166,100000
445,0.125,0.1,10.0,8.0,10/8,2,0.15,True,0.0,13.0,AP,1.2761870073696089,0.0059700099104366584,100000
445,0.125,0.1,10.0,8.0,10/8,2,0.15,True,0.0,13.0,SL,0.8662330304158796,0.004095483002368332,100000
446,0.125,0.1,10.0,8.0,10/8,2,0.15,True,0.15,10.0,AP,1.0978320855513022,0.005140495388424513,100000
446,0.125,0.1,10.0,8.0,10/8,2,0.15,True,0.15,10.0,SL,0.7640070921423405,0.00351201403670687,100000
447,0.125,0.1,10.0,8.0,10/8,2,0.15,True,0.15,13.0,AP,1.3665769695140833,0.006415637574561886,100000
447,0.125,0.1,10.0,8.0,10/8,2,0.15,True,0.15,13.0,SL,0.9406774395667302,0.0044012482593189205,100000
448,0.125,0.1,10.0,8.0,10/8,2,0.3,False,0.0,10.0,AP,1.251292267920526,0.006187057301231541,100000
448,0.125,0.1,10.0,8.0,10/8,2,0.3,False,0.0,10.0,SL,0.8532523286954566,0.004171321569037832,100000
449,0.125,0.1,10.0,8.0,10/8,2,0.3,False,0.0,13.0,AP,1.5979962150900895,0.007886266117644472,100000
449,0.125,0.1,10.0,8.0,10/8,2,0.3,False,0.0,13.0,SL,1.0663460150305815,0.005319363435825606,100000
450,0.125,0.1,10.0,8.0,10/8,2,0.3,False,0.15,10.0,AP,1.3983780560925236,0.006933846039634738,100000
450,0.125,0.1,10.0,8.0,10/8,2,0.3,False,0.15,10.0,SL,0.9582028564568033,0.004700950148002237,100000
451,0.125,0.1,10.0,8.0,10/8,2,0.3,False,0.15,13.0,AP,1.7802994773104943,0.00891710841204581,100000
451,0.125,0.1,10.0,8.0,10/8,2,0.3,False,0.15,13.0,SL,1.1882754403165123,0.005956558477973629,100000
452,0.125,0.1,10.0,8.0,10/8,2,0.3,True,0.0,10.0,AP,1.4245498909796916,0.006919076863120579,100000
452,0.125,0.1,10.0,8.0,10/8,2,0.3,True,0.0,10.0,SL,0.9562319258976514,0.004632890696650741,100000
453,0.125,0.1,10.0,8.0,10/8,2,0.3,True,0.0,13.0,AP,1.832087374609806,0.008945849713235124,100000
453,0.125,0.1,10.0,8.0,10/8,2,0.3,True,0.0,13.0,SL,1.2065332305675431,0.005932598947375579,100000
454,0.125,0.1,10.0,8.0,10/8,2,0.3,True,0.15,10.0,AP,1.5733019568902307,0.007671632913679439,100000
454,0.125,0.1,10.0,8.0,10/8,2,0.3,True,0.15,10.0,SL,1.0462575334987871,0.005105858077123861,100000
455,0.125,0.1,10.0,8.0,10/8,2,0.3,True,0.15,13.0,AP,2.010316725068788,0.009798784598352615,100000
455,0.125,0.1,10.0,8.0,10/8,2,0.3,True,0.15,13.0,SL,1.3248734063249024,0.006538174814552947,100000
456,0.125,0.1,10.0,8.0,10/8,3,0.05,False,0.0,10.0,AP,0.9482983114191084,0.0034163026674158686,100000
456,0.125,0.1,10.0,8.0,10/8,3,0.05,False,0.0,10.0,SL,0.732410491395126,0.002559513455483101,100000
457,0.125,0.1,10.0,8.0,10/8,3,0.05,False,0.0,13.0,AP,1.1407277148255839,0.004212866202780403,100000
457,0.125,0.1,10.0,8.0,10/8,3,0.05,False,0.0,13.0,SL,0.8401529574632289,0.00299316468501937,100000
458,0.125,0.1,10.0,8.0,10/8,3,0.05,False,0.15,10.0,AP,0.9878100806724361,0.0035188750937384236,100000
458,0.125,0.1,10.0,8.0,10/8,3,0.05,False,0.15,10.0,SL,0.7997775180904266,0.0027585233472617993,100000
459,0.125,0.1,10.0,8.0,10/8,3,0.05,False,0.15,13.0,AP,1.1509765348101433,0.004197941473700611,100000
459,0.125,0.1,10.0,8.0,10/8,3,0.05,False,0.15,13.0,SL,0.8956151793005259,0.0031688376306708683,100000
460,0.125,0.1,10.0,8.0,10/8,3,0.05,True,0.0,10.0,AP,1.2451256147805325,0.004578195346191816,100000
460,0.125,0.1,10.0,8.0,10/8,3,0.05,True,0.0,10.0,SL,0.9059647792799835,0.0032354950334507475,100000
461,0.125,0.1,10.0,8.0,10/8,3,0.05,True,0.0,13.0,AP,1.5395955494151183,0.0058123579942151345,100000
461,0.125,0.1,10.0,8.0,10/8,3,0.05,True,0.0,13.0,SL,1.0904281184885205,0.003984465075510343,100000
462,0.125,0.1,10.0,8.0,10/8,3,0.05,True,0.15,10.0,AP,1.2818186599871546,0.004659490457520303,100000
462,0.125,0.1,10.0,8.0,10/8,3,0.05,True,0.15,10.0,SL,0.9672053279000311,0.003386028225566182,100000
463,0.125,0.1,10.0,8.0,10/8,3,0.05,True,0.15,13.0,AP,1.5629461320502738,0.0058206695738528555,100000
463,0.125,0.1,10.0,8.0,10/8,3,0.05,True,0.15,13.0,SL,1.1301550127087392,0.004042495118575814,100000
464,0.125,0.1,10.0,8.0,10/8,3,0.15,False,0.0,10.0,AP,1.231020550190442,0.004556298328744838,100000
464,0.125,0.1,10.0,8.0,10/8,3,0.15,False,0.0,10.0,SL,0.8874946016344378,0.0031970614497544864,100000
465,0.125,0.1,10.0,8.0,10/8,3,0.15,False,0.0,13.0,AP,1.5395103425782797,0.005695552710834625,100000
465,0.125,0.1,10.0,8.0,10/8,3,0.15,False,0.0,13.0,SL,1.0727644529235583,0.003940018856673183,100000
466,0.125,0.1,10.0,8.0,10/8,3,0.15,False,0.15,10.0,AP,1.3667653087078044,0.004985571759131882,100000
466,0.125,0.1,10.0,8.0,10/8,3,0.15,False,0.15,10.0,SL,0.9899655954391046,0.0035549742565457827,100000
467,0.125,0.1,10.0,8.0,10/8,3,0.15,False,0.15,13.0,AP,1.694046503843773,0.0062904454506037665,100000
467,0.125,0.1,10.0,8.0,10/8,3,0.15,False,0.15,13.0,SL,1.1894618180883514,0.004354092335930777,100000
468,0.125,0.1,10.0,8.0,10/8,3,0.15,True,0.0,10.0,AP,1.5017689444664941,0.0055425500500247615,100000
468,0.125,0.1,10.0,8.0,10/8,3,0.15,True,0.0,10.0,SL,1.0611935686606928,0.003820003197227749,100000
469,0.125,0.1,10.0,8.0,10/8,3,0.15,True,0.0,13.0,AP,1.8989589609966182,0.00704627650851269,100000
469,0.125,0.1,10.0,8.0,10/8,3,0.15,True,0.0,13.0,SL,1.3020086889875913,0.00482834892581562,100000
470,0.125,0.1,10.0,8.0,10/8,3,0.15,True,0.15,10.0,AP,1.6254020030891914,0.005952419601479691,100000
470,0.125,0.1,10.0,8.0,10/8,3,0.15,True,0.15,10.0,SL,1.1501200514131784,0.004108572392522997,100000
471,0.125,0.1,10.0,8.0,10/8,3,0.15,True,0.15,13.0,AP,2.0293460934550698,0.007474435189291066,100000
471,0.125,0.1,10.0,8.0,10/8,3,0.15,True,0.15,13.0,SL,1.4022267268963753,0.005137428723640075,100000
472,0.125,0.1,10.0,8.0,10/8,3,0.3,False,0.0,10.0,AP,1.9103299267101157,0.0073947517653516,100000
472,0.125,0.1,10.0,8.0,10/8,3,0.3,False,0.0,10.0,SL,1.2878093119919625,0.004898597061288603,100000
473,0.125,0.1,10.0,8.0,10/8,3,0.3,False,0.0,13.0,AP,2.42681245152108,0.009378950625733433,100000
473,0.125,0.1,10.0,8.0,10/8,3,0.3,False,0.0,13.0,SL,1.617201389232677,0.006305692287448845,100000
474,0.125,0.1,10.0,8.0,10/8,3,0.3,False,0.15,10.0,AP,2.129426447193747,0.008172876284162288,100000
474,0.125,0.1,10.0,8.0,10/8,3,0.3,False,0.15,10.0,SL,1.4372233477284555,0.005521478309183569,100000
475,0.125,0.1,10.0,8.0,10/8,3,0.3,False,0.15,13.0,AP,2.7414070772557246,0.010597658313306543,100000
475,0.125,0.1,10.0,8.0,10/8,3,0.3,False,0.15,13.0,SL,1.8066207752600074,0.007052175575625672,100000
476,0.125,0.1,10.0,8.0,10/8,3,0.3,True,0.0,10.0,AP,2.1712501723058315,0.008263668168787413,100000
476,0.125,0.1,10.0,8.0,10/8,3,0.3,True,0.0,10.0,SL,1.4493367774673853,0.005512407087990126,100000
477,0.125,0.1,10.0,8.0,10/8,3,0.3,True,0.0,13.0,AP,2.7774951881098384,0.010610363474258984,100000
477,0.125,0.1,10.0,8.0,10/8,3,0.3,True,0.0,13.0,SL,1.8381297614043832,0.007014337732882461,100000
478,0.125,0.1,10.0,8.0,10/8,3,0.3,True,0.15,10.0,AP,2.3788153906751504,0.009056659579522367,100000
478,0.125,0.1,10.0,8.0,10/8,3,0.3,True,0.15,10.0,SL,1.5866191349922103,0.006006578025246652,100000
479,0.125,0.1,10.0,8.0,10/8,3,0.3,True,0.15,13.0,AP,3.0665204646793556,0.011777471420751796,100000
479,0.125,0.1,10.0,8.0,10/8,3,0.3,True,0.15,13.0,SL,2.018402149522116,0.007781464901407728,100000
480,0.125,0.1,10.0,8.0,10/8,4,0.05,False,0.0,10.0,AP,1.087149898490024,0.003532023805582474,100000
480,0.125,0.1,10.0,8.0,10/8,4,0.05,False,0.0,10.0,SL,0.8564573845597333,0.0026729459886261522,100000
481,0.125,0.1,10.0,8.0,10/8,4,0.05,False,0.0,13.0,AP,1.3056718424576936,0.0043601974603826865,100000
481,0.125,0.1,10.0,8.0,10/8,4,0.05,False,0.0,13.0,SL,0.9752532462204564,0.0031364174373408812,100000
482,0.125,0.1,10.0,8.0,10/8,4,0.05,False,0.15,10.0,AP,1.1396155907092729,0.003643878829970953,100000
482,0.125,0.1,10.0,8.0,10/8,4,0.05,False,0.15,10.0,SL,0.930182007368388,0.0028519981350083406,100000
483,0.125,0.1,10.0,8.0,10/8,4,0.05,False,0.15,13.0,AP,1.335717457770938,0.004413691198582439,100000
483,0.125,0.1,10.0,8.0,10/8,4,0.05,False,0.15,13.0,SL,1.0461230684688316,0.003279912130704869,100000
484,0.125,0.1,10.0,8.0,10/8,4,0.05,True,0.0,10.0,AP,1.5120480051592984,0.004965061829081538,100000
484,0.125,0.1,10.0,8.0,10/8,4,0.05,True,0.0,10.0,SL,1.1023251301613748,0.003504004871129464,100000
485,0.125,0.1,10.0,8.0,10/8,4,0.05,True,0.0,13.0,AP,1.8877203576897894,0.006403303352580365,100000
485,0.125,0.1,10.0,8.0,10/8,4,0.05,True,0.0,13.0,SL,1.317005801007758,0.004322145955217176,100000
486,0.125,0.1,10.0,8.0,10/8,4,0.05,True,0.15,10.0,AP,1.5501666168295214,0.005028826805990826,100000
486,0.125,0.1,10.0,8.0,10/8,4,0.05,True,0.15,10.0,SL,1.1693598431694592,0.00362426485421216,100000
487,0.125,0.1,10.0,8.0,10/8,4,0.05,True,0.15,13.0,AP,1.915046401948871,0.006420254403649421,100000
487,0.125,0.1,10.0,8.0,10/8,4,0.05,True,0.15,13.0,SL,1.3716280847382263,0.00441771556363882,100000
488,0.125,0.1,10.0,8.0,10/8,4,0.15,False,0.0,10.0,AP,1.4494436731480196,0.004768834923019937,100000
488,0.125,0.1,10.0,8.0,10/8,4,0.15,False,0.0,10.0,SL,1.0482592933354002,0.0033604546498956648,100000
489,0.125,0.1,10.0,8.0,10/8,4,0.15,False,0.0,13.0,AP,1.7929112604743198,0.006027498676795661,100000
489,0.125,0.1,10.0,8.0,10/8,4,0.15,False,0.0,13.0,SL,1.2601418133991513,0.004139221199555889,100000
490,0.125,0.1,10.0,8.0,10/8,4,0.15,False,0.15,10.0,AP,1.6061032833122135,0.005270570129960712,100000
490,0.125,0.1,10.0,8.0,10/8,4,0.15,False,0.15,10.0,SL,1.1797323709979057,0.0037680637730884,100000
491,0.125,0.1,10.0,8.0,10/8,4,0.15,False,0.15,13.0,AP,1.983450574317087,0.006572186014792582,100000
491,0.125,0.1,10.0,8.0,10/8,4,0.15,False,0.15,13.0,SL,1.3954974028571834,0.0045451797559835794,100000
492,0.125,0.1,10.0,8.0,10/8,4,0.15,True,0.0,10.0,AP,1.829845869448686,0.005992619715368252,100000
492,0.125,0.1,10.0,8.0,10/8,4,0.15,True,0.0,10.0,SL,1.2797357564180616,0.004134558276123815,100000
493,0.125,0.1,10.0,8.0,10/8,4,0.15,True,0.0,13.0,AP,2.299082216164188,0.007645237755518156,100000
493,0.125,0.1,10.0,8.0,10/8,4,0.15,True,0.0,13.0,SL,1.5663194201724249,0.005126575558905339,100000
494,0.125,0.1,10.0,8.0,10/8,4,0.15,True,0.15,10.0,AP,1.9811023983638993,0.006443541672014335,100000
494,0.125,0.1,10.0,8.0,10/8,4,0.15,True,0.15,10.0,SL,1.399859239115055,0.004483407972089082,100000
495,0.125,0.1,10.0,8.0,10/8,4,0.15,True,0.15,13.0,AP,2.4989778486032814,0.008251543616522281,100000
495,0.125,0.1,10.0,8.0,10/8,4,0.15,True,0.15,13.0,SL,1.6984012569779334,0.005528980272451614,100000
496,0.125,0.1,10.0,8.0,10/8,4,0.3,False,0.0,10.0,AP,2.2940533397236442,0.007858028698012685,100000
496,0.125,0.1,10.0,8.0,10/8,4,0.3,False,0.0,10.0,SL,1.5521240595044297,0.005293867989508264,100000
497,0.125,0.1,10.0,8.0,10/8,4,0.3,False,0.0,13.0,AP,2.938890368780141,0.010144460632009985,100000
497,0.125,0.1,10.0,8.0,10/8,4,0.3,False,0.0,13.0,SL,1.9411522447607963,0.0067157843116188755,100000
498,0.125,0.1,10.0,8.0,10/8,4,0.3,False,0.15,10.0,AP,2.5790551291115538,0.008829529574381401,100000
498,0.125,0.1,10.0,8.0,10/8,4,0.3,False,0.15,10.0,SL,1.742294381133718,0.00589822621369029,100000
499,0.125,0.1,10.0,8.0,10/8,4,0.3,False,0.15,13.0,AP,3.3021968138566384,0.011376663042358712,100000
499,0.125,0.1,10.0,8.0,10/8,4,0.3,False,0.15,13.0,SL,2.1880407173394634,0.00753851059520147,100000
500,0.125,0.1,10.0,8.0,10/8,4,0.3,True,0.0,10.0,AP,2.6449848716441333,0.008891420444152559,100000
500,0.125,0.1,10.0,8.0,10/8,4,0.3,True,0.0,10.0,SL,1.7713093671962374,0.005929524610900384,100000
501,0.125,0.1,10.0,8.0,10/8,4,0.3,True,0.0,13.0,AP,3.4037024235701514,0.01149590095975375,100000
501,0.125,0.1,10.0,8.0,10/8,4,0.3,True,0.0,13.0,SL,2.2491203924776473,0.007678338102547354,100000
502,0.125,0.1,10.0,8.0,10/8,4,0.3,True,0.15,10.0,AP,2.9262862877166005,0.009824725744185381,100000
502,0.125,0.1,10.0,8.0,10/8,4,0.3,True,0.15,10.0,SL,1.9521882320991175,0.006560479066971614,100000
503,0.125,0.1,10.0,8.0,10/8,4,0.3,True,0.15,13.0,AP,3.743100781766964,0.012573794362194033,100000
503,0.125,0.1,10.0,8.0,10/8,4,0.3,True,0.15,13.0,SL,2.4679384504399304,0.008410780420068686,100000
504,0.125,0.25,10.0,20.0,10/20,2,0.05,False,0.0,10.0,AP,0.3443622103150316,0.0023413510591930244,100000
504,0.125,0.25,10.0,20.0,10/20,2,0.05,False,0.0,10.0,SL,0.27858705979183024,0.00179119439200683,100000
505,0.125,0.25,10.0,20.0,10/20,2,0.05,False,0.0,13.0,AP,0.40323542909991905,0.0028331507789836094,100000
505,0.125,0.25,10.0,20.0,10/20,2,0.05,False,0.0,13.0,SL,0.3087503154532395,0.002070941941017983,100000
506,0.125,0.25,10.0,20.0,10/20,2,0.05,False,0.15,10.0,AP,0.3676234070923106,0.002448071035840526,100000
506,0.125,0.25,10.0,20.0,10/20,2,0.05,False,0.15,10.0,SL,0.31489833912525617,0.00195245114419264,100000
507,0.125,0.25,10.0,20.0,10/20,2,0.05,False,0.15,13.0,AP,0.41649299150269015,0.002883434872980473,100000
507,0.125,0.25,10.0,20.0,10/20,2,0.05,False,0.15,13.0,SL,0.3341984300845914,0.0021798213646384815,100000
508,0.125,0.25,10.0,20.0,10/20,2,0.05,True,0.0,10.0,AP,0.47064124430440407,0.0031388202393299878,100000
508,0.125,0.25,10.0,20.0,10/20,2,0.05,True,0.0,10.0,SL,0.35729541420288224,0.0022713921561429724,100000
509,0.125,0.25,10.0,20.0,10/20,2,0.05,True,0.0,13.0,AP,0.564088573157299,0.003924142622205761,100000
509,0.125,0.25,10.0,20.0,10/20,2,0.05,True,0.0,13.0,SL,0.41786116704838816,0.0027388120030940725,100000
510,0.125,0.25,10.0,20.0,10/20,2,0.05,True,0.15,10.0,AP,0.48970103191389097,0.0032155326070850564,100000
510,0.125,0.25,10.0,20.0,10/20,2,0.05,True,0.15,10.0,SL,0.3916000262303637,0.0023763905133791963,100000
511,0.125,0.25,10.0,20.0,10/20,2,0.05,True,0.15,13.0,AP,0.5798501437087688,0.003925508547201584,100000
511,0.125,0.25,10.0,20.0,10/20,2,0.05,True,0.15,13.0,SL,0.43576173008446406,0.002788937315683769,100000
512,0.125,0.25,10.0,20.0,10/20,2,0.15,False,0.0,10.0,AP,0.45394531939493044,0.003027811899750465,100000
512,0.125,0.25,10.0,20.0,10/20,2,0.15,False,0.0,10.0,SL,0.3489764134466048,0.0022267868482871546,100000
513,0.125,0.25,10.0,20.0,10/20,2,0.15,False,0.0,13.0,AP,0.5533592062485625,0.0038179830199067655,100000
513,0.125,0.25,10.0,20.0,10/20,2,0.15,False,0.0,13.0,SL,0.4037348267167609,0.002676167703785359,100000
514,0.125,0.25,10.0,20.0,10/20,2,0.15,False,0.15,10.0,AP,0.5230317028702025,0.0034144653745814403,100000
514,0.125,0.25,10.0,20.0,10/20,2,0.15,False,0.15,10.0,SL,0.39929056208383845,0.0024683932818181397,100000
515,0.125,0.25,10.0,20.0,10/20,2,0.15,False,0.15,13.0,AP,0.6358772810951729,0.004262895810392136,100000
515,0.125,0.25,10.0,20.0,10/20,2,0.15,False,0.15,13.0,SL,0.4656102109682113,0.0029833448782470157,100000
516,0.125,0.25,10.0,20.0,10/20,2,0.15,True,0.0,10.0,AP,0.5801024685720301,0.00381711437768179,100000
516,0.125,0.25,10.0,20.0,10/20,2,0.15,True,0.0,10.0,SL,0.4261699190720018,0.0026391066062997413,100000
517,0.125,0.25,10.0,20.0,10/20,2,0.15,True,0.0,13.0,AP,0.7122482825689084,0.004717526624535697,100000
517,0.125,0.25,10.0,20.0,10/20,2,0.15,True,0.0,13.0,SL,0.5115865797780552,0.0033103673302693547,100000
518,0.125,0.25,10.0,20.0,10/20,2,0.15,True,0.15,10.0,AP,0.6431455115404389,0.004095317319275059,100000
518,0.125,0.25,10.0,20.0,10/20,2,0.15,True,0.15,10.0,SL,0.47706856991073743,0.0029087426016881613,100000
519,0.125,0.25,10.0,20.0,10/20,2,0.15,True,0.15,13.0,AP,0.792261182216068,0.005172500258067782,100000
519,0.125,0.25,10.0,20.0,10/20,2,0.15,True,0.15,13.0,SL,0.5563108479768019,0.0034884426584308303,100000
520,0.125,0.25,10.0,20.0,10/20,2,0.3,False,0.0,10.0,AP,0.7617785859660694,0.005003183987888246,100000
520,0.125,0.25,10.0,20.0,10/20,2,0.3,False,0.0,10.0,SL,0.5299321890919789,0.0033797333557461363,100000
521,0.125,0.25,10.0,20.0,10/20,2,0.3,False,0.0,13.0,AP,0.9492757004935161,0.006327996252037125,100000
521,0.125,0.25,10.0,20.0,10/20,2,0.3,False,0.0,13.0,SL,0.648654759127886,0.004240040699158303,100000
522,0.125,0.25,10.0,20.0,10/20,2,0.3,False,0.15,10.0,AP,0.8857195697109711,0.005621614918945816,100000
522,0.125,0.25,10.0,20.0,10/20,2,0.3,False,0.15,10.0,SL,0.6166930577835203,0.0038481193750057627,100000
523,0.125,0.25,10.0,20.0,10/20,2,0.3,False,0.15,13.0,AP,1.1178625110416194,0.007178898112883186,100000
523,0.125,0.25,10.0,20.0,10/20,2,0.3,False,0.15,13.0,SL,0.7550885521064421,0.004830729791864123,100000
524,0.125,0.25,10.0,20.0,10/20,2,0.3,True,0.0,10.0,AP,0.8924737733185868,0.005627207831851598,100000
524,0.125,0.25,10.0,20.0,10/20,2,0.3,True,0.0,10.0,SL,0.6165067070591355,0.003855572110578917,100000
525,0.125,0.25,10.0,20.0,10/20,2,0.3,True,0.0,13.0,AP,1.1381237372809063,0.007318923378083392,100000
525,0.125,0.25,10.0,20.0,10/20,2,0.3,True,0.0,13.0,SL,0.7571085041735295,0.004801666683676451,100000
526,0.125,0.25,10.0,20.0,10/20,2,0.3,True,0.15,10.0,AP,1.0040835353745283,0.00624867867244483,100000
526,0.125,0.25,10.0,20.0,10/20,2,0.3,True,0.15,10.0,SL,0.7003083610227689,0.0042956845393179776,100000
527,0.125,0.25,10.0,20.0,10/20,2,0.3,True,0.15,13.0,AP,1.2855514620183581,0.008062208000956514,100000
527,0.125,0.25,10.0,20.0,10/20,2,0.3,True,0.15,13.0,SL,0.8558986213195503,0.005335970583753471,100000
528,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,10.0,AP,0.5683678353405274,0.002865948080468424,100000
528,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,10.0,SL,0.4564490940249717,0.002180878011052579,100000
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,0.6674347032248383,0.0034959753216471123,100000
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,0.5096784280410135,0.0025326236625602106,100000
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,0.5910489506936991,0.002924870543709775,100000
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,0.5028303787745394,0.002331885088029983,100000
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,0.6835290225574424,0.0035342995717335254,100000
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,0.5491991702662649,0.002662573556965767,100000
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,0.7738406598665788,0.0038509973031968406,100000
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,SL,0.5858671730019672,0.0027819316460810915,100000
533,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,13.0,AP,0.9525058871881483,0.004929049542052683,100000
533,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,13.0,SL,0.6850586723001791,0.003378482123200624,100000
534,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.15,10.0,AP,0.8072528791341989,0.003960250286904642,100000
534,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.15,10.0,SL,0.6364424539668548,0.002921420983635505,100000
535,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.15,13.0,AP,0.9627542566849223,0.004899885573858663,100000
535,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.15,13.0,SL,0.7190056460499594,0.0034713727740762735,100000
536,0.125,0.25,10.0,20.0,10/20,3,0.15,False,0.0,10.0,AP,0.7560696261078595,0.0037782133390244018,100000
536,0.125,0.25,10.0,20.0,10/20,3,0.15,False,0.0,10.0,SL,0.5642890068416053,0.0027107950585402796,100000
537,0.125,0.25,10.0,20.0,10/20,3,0.15,False,0.0,13.0,AP,0.9278396876255967,0.004744266273316974,100000
537,0.125,0.25,10.0,20.0,10/20,3,0.15,False,0.0,13.0,SL,0.6599731548132112,0.003272305880937573,100000
538,0.125,0.25,10.0,20.0,10/20,3,0.15,False,0.15,10.0,AP,0.8543820058684748,0.004173743054869953,100000
538,0.125,0.25,10.0,20.0,10/20,3,0.15,False,0.15,10.0,SL,0.6513334984616461,0.0030419187626331153,100000
539,0.125,0.25,10.0,20.0,10/20,3,0.15,False,0.15,13.0,AP,1.0427439527827895,0.0052105050651315805,100000
539,0.125,0.25,10.0,20.0,10/20,3,0.15,False,0.15,13.0,SL,0.7549134304802073,0.0036642256954991,100000
540,0.125,0.25,10.0,20.0,10/20,3,0.15,True,0.0,10.0,AP,0.9578247362039087,0.00465190273118143,100000
540,0.125,0.25,10.0,20.0,10/20,3,0.15,True,0.0,10.0,SL,0.69664767862795,0.003301450264207227,100000
